,State,Energy(cm-1),Wavelength(nm),fosc(ELEC),T2(au^2),TX(au),TY(au),TZ(au),,State,Energy(cm-1),Wavelength(nm),fosc(VELO),T2(au^2),TX(au),TY(au),TZ(au),,State,Energy(cm-1),Wavelength(nm),R(ELEC),MX(au),MY(au),MZ(au),,State,Energy(cm-1),Wavelength(nm),R(VELO),MX(au),MY(au),MZ(au)
,185,67800.4,147.5,0.007154239,0.03474,-0.01616,0.15104,0.108,,185,67800.4,147.5,0.003178572,0.00147,-0.00173,-0.00749,-0.0376,,185,67800.4,147.5,6.23811,0.01168,0.06886,0.02796,,185,67800.4,147.5,2.42219,0.01168,0.06886,0.02796
,186,67813.6,147.5,0.012199661,0.05923,0.03134,-0.12895,0.204,,186,67813.6,147.5,0.010172531,0.00471,0.00638,-0.00228,-0.06833,,186,67813.6,147.5,3.19475,0.37488,0.03889,0.00021,,186,67813.6,147.5,-3.49061,0.37488,0.03889,0.00021
,187,67902.7,147.3,0.004945198,0.02398,-0.03599,-0.13588,-0.06494,,187,67902.7,147.3,0.006299651,0.00292,0.01997,0.02912,0.04095,,187,67902.7,147.3,-13.81814,0.10489,0.18361,0.00902,,187,67902.7,147.3,-11.90086,0.10489,0.18361,0.00902
,188,67979,147.1,0.003823542,0.01852,0.01447,0.13233,-0.02821,,188,67979,147.1,0.000754189,0.00035,-0.01243,-0.00796,0.01151,,188,67979,147.1,5.85076,0.12323,0.11181,0.14781,,188,67979,147.1,1.09813,0.12323,0.11181,0.14781
,189,68006.6,147,0.010003392,0.04843,0.0969,-0.19391,0.03788,,189,68006.6,147,0.003750066,0.00174,-0.02014,0.03592,0.00687,,189,68006.6,147,23.13916,-0.08862,-0.26693,0.15598,,189,68006.6,147,10.24413,-0.08862,-0.26693,0.15598
,190,68058.2,146.9,0.00077693,0.00376,0.04959,-0.02934,0.02093,,190,68058.2,146.9,0.000018552,0.00001,-0.00275,-0.00039,-0.00097,,190,68058.2,146.9,1.11646,0.16614,0.22063,0.02874,,190,68058.2,146.9,0.8661,0.16614,0.22063,0.02874
,191,68097,146.8,0.003663084,0.01771,-0.08607,-0.0641,0.07868,,191,68097,146.8,0.004615192,0.00215,0.04274,-0.00908,-0.01546,,191,68097,146.8,-2.26877,-0.03968,0.10436,-0.01954,,191,68097,146.8,3.55745,-0.03968,0.10436,-0.01954
,192,68147.8,146.7,0.010644205,0.05142,-0.02847,0.22328,0.02747,,192,68147.8,146.7,0.00440628,0.00205,0.01067,-0.04246,-0.01163,,192,68147.8,146.7,30.56176,-0.22777,0.22041,0.33217,,192,68147.8,146.7,23.76571,-0.22777,0.22041,0.33217
,193,68231.1,146.6,0.007114217,0.03433,0.10872,-0.12905,-0.0765,,193,68231.1,146.6,0.003756264,0.00175,-0.03069,0.02574,0.01214,,193,68231.1,146.6,-6.83196,-0.11876,0.14912,-0.23089,,193,68231.1,146.6,-7.09843,-0.11876,0.14912,-0.23089
,194,68300.5,146.4,0.039746185,0.19158,-0.02359,0.43549,-0.03705,,194,68300.5,146.4,0.003981007,0.00186,-0.02695,-0.03291,0.00701,,194,68300.5,146.4,48.22536,-0.3535,0.19289,-0.26858,,194,68300.5,146.4,-1.96661,-0.3535,0.19289,-0.26858
,195,68364.1,146.3,0.011876463,0.05719,-0.12395,-0.1874,0.08192,,195,68364.1,146.3,0.008643348,0.00404,0.04976,0.03859,-0.00857,,195,68364.1,146.3,-16.20078,0.04565,0.20214,0.11202,,195,68364.1,146.3,-13.79321,0.04565,0.20214,0.11202
,196,68404.9,146.2,0.002346887,0.01129,0.02842,0.0964,0.03456,,196,68404.9,146.2,0.000391967,0.00018,-0.01219,0.00499,-0.00314,,196,68404.9,146.2,-7.18507,-0.08219,-0.07989,-0.15055,,196,68404.9,146.2,-1.62765,-0.08219,-0.07989,-0.15055
,197,68498.6,146,0.000684194,0.00329,-0.00696,0.05648,-0.00707,,197,68498.6,146,0.00138943,0.00065,0.00185,-0.00074,-0.02543,,197,68498.6,146,-2.33161,0.13757,-0.06652,0.03279,,197,68498.6,146,0.80122,0.13757,-0.06652,0.03279
,198,68555,145.9,0.00209037,0.01004,0.0743,0.06634,0.01081,,198,68555,145.9,0.003939894,0.00185,-0.02273,-0.02696,-0.02454,,198,68555,145.9,0.52618,-0.11997,0.16066,-0.05822,,198,68555,145.9,0.26487,-0.11997,0.16066,-0.05822
,199,68619.7,145.7,0.002132724,0.01023,0.02688,-0.08231,0.05229,,199,68619.7,145.7,0.000558791,0.00026,-0.00423,0.01422,-0.00647,,199,68619.7,145.7,7.60838,0.20503,-0.07046,0.09234,,199,68619.7,145.7,3.71923,0.20503,-0.07046,0.09234
,200,68641.5,145.7,0.015932921,0.07642,-0.11335,-0.08144,-0.23861,,200,68641.5,145.7,0.002721156,0.00128,0.01886,0.02665,0.0145,,200,68641.5,145.7,-10.24984,0.17393,0.33218,-0.10488,,200,68641.5,145.7,-15.99873,0.17393,0.33218,-0.10488
,201,68652.3,145.7,0.002835305,0.0136,0.03802,0.01507,0.1092,,201,68652.3,145.7,0.000329579,0.00015,-0.00585,-0.00689,-0.00854,,201,68652.3,145.7,0.77551,-0.02077,-0.18647,0.04802,,201,68652.3,145.7,-1.50126,-0.02077,-0.18647,0.04802
,202,68710.1,145.5,0.006296882,0.03017,-0.02294,0.0869,0.14863,,202,68710.1,145.5,0.008161927,0.00383,0.01019,-0.02248,-0.05678,,202,68710.1,145.5,-5.49529,0.28684,0.1329,-0.11187,,202,68710.1,145.5,-9.46844,0.28684,0.1329,-0.11187
,203,68742.3,145.5,0.009574022,0.04585,-0.06459,0.19783,0.05042,,203,68742.3,145.5,0.002124456,0.001,0.02117,-0.01701,0.01613,,203,68742.3,145.5,-11.14244,-0.4785,-0.24243,-0.13049,,203,68742.3,145.5,12.21051,-0.4785,-0.24243,-0.13049
,204,68753.7,145.4,0.002103459,0.01007,-0.06692,0.05408,-0.05166,,204,68753.7,145.4,0.000918127,0.00043,-0.00159,0.00942,-0.01845,,204,68753.7,145.4,1.31952,0.00385,0.02827,-0.02956,,204,68753.7,145.4,-1.21205,0.00385,0.02827,-0.02956
,205,68878.7,145.2,0.035783129,0.17103,-0.04128,0.36269,0.19437,,205,68878.7,145.2,0.005762363,0.00271,0.0089,-0.04655,-0.02161,,205,68878.7,145.2,30.30451,-0.38763,0.02127,0.20869,,205,68878.7,145.2,13.44216,-0.38763,0.02127,0.20869
,206,68914.8,145.1,0.019647216,0.09386,-0.10814,0.14745,-0.24581,,206,68914.8,145.1,0.000754437,0.00036,0.01864,-0.00246,0.00135,,206,68914.8,145.1,1.73198,0.04066,-0.02443,-0.04749,,206,68914.8,145.1,-1.13173,0.04066,-0.02443,-0.04749
,207,68944,145,0.042392599,0.20243,0.12984,-0.24404,0.35498,,207,68944,145,0.001397303,0.00066,-0.01373,-0.01623,-0.01437,,207,68944,145,23.3231,-0.03037,-0.10544,0.07798,,207,68944,145,-1.51232,-0.03037,-0.10544,0.07798
,208,69031,144.9,0.000850896,0.00406,0.02537,-0.0584,-0.00192,,208,69031,144.9,0.000452296,0.00021,-0.01418,0.00352,0.00021,,208,69031,144.9,-0.24888,0.13537,0.06845,-0.01815,,208,69031,144.9,2.52134,0.13537,0.06845,-0.01815
,209,69091.7,144.7,0.029814541,0.14206,-0.00536,0.09971,-0.36344,,209,69091.7,144.7,0.014732024,0.00696,-0.0149,-0.0327,0.07527,,209,69091.7,144.7,11.38789,-0.1929,-0.06399,-0.08117,,209,69091.7,144.7,1.71286,-0.1929,-0.06399,-0.08117
,210,69097.2,144.7,0.004391826,0.02092,-0.03673,-0.12323,-0.06626,,210,69097.2,144.7,0.003587546,0.00169,0.01217,0.02513,0.03025,,210,69097.2,144.7,-0.39259,-0.34073,0.0544,0.1003,,210,69097.2,144.7,-0.38251,-0.34073,0.0544,0.1003
,211,69159.6,144.6,0.00213197,0.01015,0.0349,0.09422,0.00726,,211,69159.6,144.6,0.001847685,0.00087,-0.01601,-0.02484,0.0002,,211,69159.6,144.6,-0.19942,-0.10516,0.04066,-0.08036,,211,69159.6,144.6,-0.98443,-0.10516,0.04066,-0.08036
,212,69252,144.4,0.031081789,0.14776,0.06172,-0.26474,0.27177,,212,69252,144.4,0.016879354,0.00799,-0.05155,0.06624,-0.03072,,212,69252,144.4,-22.91477,0.32519,0.07351,-0.18108,,212,69252,144.4,9.45925,0.32519,0.07351,-0.18108
,213,69287.4,144.3,0.000962091,0.00457,-0.01418,0.0457,-0.04776,,213,69287.4,144.3,0.004440661,0.0021,0.03156,-0.02568,-0.02115,,213,69287.4,144.3,3.46047,-0.01414,0.11977,-0.03487,,213,69287.4,144.3,4.15796,-0.01414,0.11977,-0.03487
,214,69342.2,144.2,0.00334731,0.01589,0.01267,0.0457,-0.1168,,214,69342.2,144.2,0.000600412,0.00028,-0.0145,-0.00253,0.00825,,214,69342.2,144.2,-16.07855,0.03535,-0.33704,0.16396,,214,69342.2,144.2,-2.52385,0.03535,-0.33704,0.16396
,215,69376.6,144.1,0.010150908,0.04817,0.1793,-0.12402,0.02525,,215,69376.6,144.1,0.00383235,0.00182,-0.02544,-0.01985,-0.02786,,215,69376.6,144.1,-5.59403,-0.15042,-0.15401,-0.15823,,215,69376.6,144.1,-16.84033,-0.15042,-0.15401,-0.15823
,216,69457.3,144,0.013987552,0.0663,0.19606,-0.12681,0.10853,,216,69457.3,144,0.011227874,0.00533,-0.06361,0.03017,-0.01932,,216,69457.3,144,-15.43981,0.01325,0.30085,0.02582,,216,69457.3,144,-11.52127,0.01325,0.30085,0.02582
,217,69540.1,143.8,0.008383705,0.03969,0.03709,0.16724,0.10171,,217,69540.1,143.8,0.007491042,0.00356,-0.00914,-0.04614,-0.03671,,217,69540.1,143.8,-20.25992,0.00002,-0.31373,0.09332,,217,69540.1,143.8,-16.44158,0.00002,-0.31373,0.09332
,218,69573,143.7,0.0356338,0.16862,-0.06873,0.01459,-0.40457,,218,69573,143.7,0.015861529,0.00754,0.01403,0.02632,0.08156,,218,69573,143.7,44.91905,0.0366,0.41834,-0.22664,,218,69573,143.7,10.35603,0.0366,0.41834,-0.22664
,219,69607.4,143.7,0.057342645,0.27121,-0.25469,0.13096,0.43496,,219,69607.4,143.7,0.037090652,0.01765,0.07776,-0.07859,-0.07364,,219,69607.4,143.7,86.0103,-0.37392,-0.41535,0.32554,,219,69607.4,143.7,30.32853,-0.37392,-0.41535,0.32554
,220,69623.3,143.6,0.021979478,0.10393,0.22294,-0.12831,-0.19433,,220,69623.3,143.6,0.008501756,0.00405,-0.05039,0.0324,0.02137,,220,69623.3,143.6,-9.61431,-0.0713,0.37835,-0.22666,,220,69623.3,143.6,-16.35955,-0.0713,0.37835,-0.22666
,221,69660.5,143.6,0.050777426,0.23997,0.10518,-0.35602,-0.31962,,221,69660.5,143.6,0.031697617,0.01509,-0.01185,0.08927,0.08355,,221,69660.5,143.6,-6.81098,0.17701,0.04651,0.05164,,221,69660.5,143.6,-9.46166,0.17701,0.04651,0.05164
,222,69668.1,143.5,0.025636701,0.12114,0.07827,-0.30771,-0.1426,,222,69668.1,143.5,0.01130565,0.00538,-0.00437,0.06147,0.03982,,222,69668.1,143.5,5.03429,0.02465,-0.14668,0.25516,,222,69668.1,143.5,-1.53916,0.02465,-0.14668,0.25516
,223,69715.3,143.4,0.01064239,0.05026,-0.05937,0.16279,0.14223,,223,69715.3,143.4,0.005885502,0.0028,-0.00815,-0.04426,-0.02791,,223,69715.3,143.4,-21.2593,-0.017,-0.07299,-0.2406,,223,69715.3,143.4,-14.96757,-0.017,-0.07299,-0.2406
,224,69716.7,143.4,0.009301978,0.04393,-0.03719,0.04659,0.20093,,224,69716.7,143.4,0.008224906,0.00392,0.01913,-0.04227,-0.04202,,224,69716.7,143.4,12.90742,-0.1058,-0.16476,0.15488,,224,69716.7,143.4,2.32569,-0.1058,-0.16476,0.15488
,225,69755,143.4,0.024566829,0.11594,-0.08275,0.27334,0.18543,,225,69755,143.4,0.008750075,0.00417,0.02728,-0.03824,-0.04433,,225,69755,143.4,32.75307,-0.14598,0.14622,0.09397,,225,69755,143.4,20.38063,-0.14598,0.14622,0.09397
,226,69776.5,143.3,0.010914692,0.0515,-0.05695,0.21446,0.04753,,226,69776.5,143.3,0.005894503,0.00281,-0.00448,-0.03996,-0.03456,,226,69776.5,143.3,2.37033,0.03728,0.07303,-0.17907,,226,69776.5,143.3,-4.6008,0.03728,0.07303,-0.17907
,227,69801,143.3,0.007717703,0.0364,0.04435,-0.17725,-0.05492,,227,69801,143.3,0.007379725,0.00352,-0.01124,0.04717,0.03419,,227,69801,143.3,13.58078,0.14979,-0.15475,0.09589,,227,69801,143.3,8.45575,0.14979,-0.15475,0.09589
,228,69878.3,143.1,0.004481562,0.02111,0.07048,-0.08349,-0.09579,,228,69878.3,143.1,0.004097417,0.00196,-0.01996,0.0207,0.03361,,228,69878.3,143.1,8.59296,0.17883,0.00257,-0.06094,,228,69878.3,143.1,8.24051,0.17883,0.00257,-0.06094
,229,69910.8,143,0.006825886,0.03214,-0.06731,0.16004,0.04472,,229,69910.8,143,0.003263917,0.00156,0.01118,-0.02922,-0.0241,,229,69910.8,143,14.53963,-0.12476,0.14152,-0.00462,,229,69910.8,143,8.01922,-0.12476,0.14152,-0.00462
,230,69921.8,143,0.004784009,0.02252,-0.04927,0.14122,-0.01246,,230,69921.8,143,0.001357725,0.00065,0.01087,-0.01347,0.01869,,230,69921.8,143,9.86899,0.00329,0.13988,-0.10765,,230,69921.8,143,5.71294,0.00329,0.13988,-0.10765
,231,69952.8,143,0.003109821,0.01464,-0.04605,-0.01346,0.11106,,231,69952.8,143,0.001855028,0.00089,0.0209,-0.00022,-0.02121,,231,69952.8,143,4.40836,-0.00067,-0.13702,0.06731,,231,69952.8,143,2.08806,-0.00067,-0.13702,0.06731
,232,69990.8,142.9,0.034069383,0.16025,-0.05151,0.0207,0.39644,,232,69990.8,142.9,0.027107855,0.01297,0.01614,-0.02149,-0.11066,,232,69990.8,142.9,-5.40616,0.02883,-0.10786,-0.01955,,232,69990.8,142.9,-7.3115,0.02883,-0.10786,-0.01955
,233,70076.4,142.7,0.002348866,0.01103,0.03738,-0.02413,-0.09516,,233,70076.4,142.7,0.000521461,0.00025,0.00816,-0.00399,0.01293,,233,70076.4,142.7,-15.59341,-0.2212,0.26707,0.19298,,233,70076.4,142.7,0.55312,-0.2212,0.26707,0.19298
,234,70201.1,142.4,0.004038833,0.01894,0.07472,-0.10945,-0.03713,,234,70201.1,142.4,0.002106832,0.00101,-0.01324,0.02325,0.01717,,234,70201.1,142.4,-0.28182,0.05875,0.02552,0.0591,,234,70201.1,142.4,-1.22388,0.05875,0.02552,0.0591
,235,70228.1,142.4,0.038149032,0.17883,0.18699,-0.37683,0.0432,,235,70228.1,142.4,0.02176776,0.01045,-0.04653,0.08897,0.01916,,235,70228.1,142.4,-30.00291,-0.22144,0.09808,0.3409,,235,70228.1,142.4,-37.6618,-0.22144,0.09808,0.3409
,236,70240.7,142.4,0.011651632,0.05461,0.03102,0.12526,-0.19483,,236,70240.7,142.4,0.009506985,0.00456,-0.02098,-0.05166,0.03814,,236,70240.7,142.4,-15.5717,0.19152,-0.19833,0.07251,,236,70240.7,142.4,-13.24756,0.19152,-0.19833,0.07251
,237,70289.6,142.3,0.001141725,0.00535,0.05807,0.02558,-0.03634,,237,70289.6,142.3,0.004726677,0.00227,0.00093,-0.04476,0.01631,,237,70289.6,142.3,11.84391,0.20857,0.10188,-0.28628,,237,70289.6,142.3,13.30253,0.20857,0.10188,-0.28628
,238,70364.3,142.1,0.014996166,0.07016,0.20837,-0.11977,-0.11136,,238,70364.3,142.1,0.009001823,0.00433,-0.05719,0.03223,0.00446,,238,70364.3,142.1,-21.12091,-0.14919,0.10409,0.01119,,238,70364.3,142.1,-17.55291,-0.14919,0.10409,0.01119
,239,70452.2,141.9,0.005911484,0.02762,0.08841,-0.13318,-0.0455,,239,70452.2,141.9,0.006947849,0.00335,-0.0357,0.0434,0.01368,,239,70452.2,141.9,-13.07802,-0.12097,0.06407,0.18707,,239,70452.2,141.9,-14.1858,-0.12097,0.06407,0.18707
,240,70479.7,141.9,0.003870059,0.01808,0.05843,-0.11188,0.04633,,240,70479.7,141.9,0.002972115,0.00143,-0.01172,0.02248,-0.02809,,240,70479.7,141.9,13.2686,0.02752,-0.16081,0.18444,,240,70479.7,141.9,13.38635,0.02752,-0.16081,0.18444
,241,70495,141.9,0.009597484,0.04482,0.06307,0.09988,0.17569,,241,70495,141.9,0.009087377,0.00438,-0.02287,-0.02715,-0.05584,,241,70495,141.9,-28.76022,0.08027,-0.02133,-0.36391,,241,70495,141.9,-27.98116,0.08027,-0.02133,-0.36391
,242,70526.3,141.8,0.00721005,0.03366,0.02874,0.07707,-0.16398,,242,70526.3,141.8,0.002194304,0.00106,-0.02095,-0.022,0.0116,,242,70526.3,141.8,9.0406,-0.0318,-0.09422,-0.16679,,242,70526.3,141.8,-1.1814,-0.0318,-0.09422,-0.16679
,243,70545.9,141.8,0.006093506,0.02844,0.10454,-0.13,-0.02467,,243,70545.9,141.8,0.001480301,0.00071,-0.01863,0.01904,0.00198,,243,70545.9,141.8,6.77554,-0.01422,-0.16582,0.23103,,243,70545.9,141.8,3.5724,-0.01422,-0.16582,0.23103
,244,70587.8,141.7,0.008283452,0.03863,0.07658,-0.12583,0.13014,,244,70587.8,141.7,0.010623804,0.00513,-0.02703,0.04303,-0.05043,,244,70587.8,141.7,1.31521,-0.12001,-0.12366,-0.02751,,244,70587.8,141.7,1.01087,-0.12001,-0.12366,-0.02751
,245,70633.3,141.6,0.062151193,0.28968,-0.00162,0.35939,-0.40064,,245,70633.3,141.6,0.042372571,0.02046,-0.00978,-0.08971,0.11096,,245,70633.3,141.6,50.79564,-0.12629,0.3334,0.03065,,245,70633.3,141.6,37.02047,-0.12629,0.3334,0.03065
,246,70719.4,141.4,0.0019314,0.00899,-0.01705,-0.04293,0.08281,,246,70719.4,141.4,0.000783548,0.00038,-0.00494,-0.00701,-0.01747,,246,70719.4,141.4,-4.51182,0.08739,0.16097,-0.01413,,246,70719.4,141.4,1.91966,0.08739,0.16097,-0.01413
,247,70739.3,141.4,0.008757612,0.04076,-0.18465,0.08159,-0.0022,,247,70739.3,141.4,0.005965313,0.00288,0.05348,0.00287,-0.00396,,247,70739.3,141.4,-13.13006,0.19872,0.10729,-0.04082,,247,70739.3,141.4,-16.23217,0.19872,0.10729,-0.04082
,248,70755.6,141.3,0.010901293,0.05072,0.18478,-0.12864,0.00558,,248,70755.6,141.3,0.00408848,0.00198,-0.03526,0.01614,0.02175,,248,70755.6,141.3,5.9711,-0.05241,-0.18087,-0.16447,,248,70755.6,141.3,6.79773,-0.05241,-0.18087,-0.16447
,249,70787,141.3,0.0089447,0.0416,0.01597,0.10112,-0.17641,,249,70787,141.3,0.005349349,0.00259,-0.00521,-0.04734,0.01789,,249,70787,141.3,-11.62264,0.23497,-0.25504,0.01483,,249,70787,141.3,-16.24466,0.23497,-0.25504,0.01483
,250,70851,141.1,0.002994935,0.01392,0.0313,-0.10438,0.04518,,250,70851,141.1,0.002296613,0.00111,-0.01215,0.02889,-0.0114,,250,70851,141.1,-5.98292,0.07521,0.08714,-0.13166,,250,70851,141.1,-4.53353,0.07521,0.08714,-0.13166
,251,70889,141.1,0.001866213,0.00867,0.054,-0.0538,0.05344,,251,70889,141.1,0.001766464,0.00086,-0.01827,0.01839,0.01356,,251,70889,141.1,1.36758,0.08364,0.02126,-0.00884,,251,70889,141.1,1.83531,0.08364,0.02126,-0.00884
,252,70901.1,141,0.000405264,0.00188,0.00786,0.00205,0.04261,,252,70901.1,141,0.001089937,0.00053,0.01777,-0.00017,-0.01457,,252,70901.1,141,-2.58017,-0.08579,0.29017,-0.12659,,252,70901.1,141,-0.39719,-0.08579,0.29017,-0.12659
,253,70969.1,140.9,0.009723309,0.0451,0.04799,0.08822,-0.18713,,253,70969.1,140.9,0.011657293,0.00565,-0.0138,-0.01256,0.07284,,253,70969.1,140.9,10.08522,0.07261,-0.07647,-0.13175,,253,70969.1,140.9,14.0522,0.07261,-0.07647,-0.13175
,254,71011.9,140.8,0.010453497,0.04846,-0.13439,0.1727,-0.024,,254,71011.9,140.8,0.006807788,0.0033,0.04105,-0.03121,0.0254,,254,71011.9,140.8,-24.35576,0.13864,-0.17136,0.14314,,254,71011.9,140.8,-21.38223,0.13864,-0.17136,0.14314
,255,71058.1,140.7,0.004015549,0.0186,-0.06068,0.10587,0.06094,,255,71058.1,140.7,0.002576824,0.00125,0.01494,-0.02388,-0.0214,,255,71058.1,140.7,5.10484,0.05322,0.12992,0.00497,,255,71058.1,140.7,3.51461,0.05322,0.12992,0.00497
,256,71091.8,140.7,0.008768731,0.04061,0.06999,0.0975,-0.16187,,256,71091.8,140.7,0.005107158,0.00248,0.0007,-0.01691,0.04685,,256,71091.8,140.7,10.85168,0.19299,-0.12277,-0.13269,,256,71091.8,140.7,5.83049,0.19299,-0.12277,-0.13269
,257,71124.2,140.6,0.000390549,0.00181,0.00839,0.03882,-0.01518,,257,71124.2,140.6,0.0014291,0.00069,-0.01429,-0.02185,0.00364,,257,71124.2,140.6,0.19095,-0.12423,0.10393,0.17045,,257,71124.2,140.6,-0.18198,-0.12423,0.10393,0.17045
,258,71165.9,140.5,0.000744927,0.00345,0.02694,-0.0513,-0.0094,,258,71165.9,140.5,0.000929803,0.00045,-0.00982,0.00484,-0.01823,,258,71165.9,140.5,-2.91128,-0.06662,0.06014,0.1378,,258,71165.9,140.5,2.27758,-0.06662,0.06014,0.1378
,259,71203.6,140.4,0.009191018,0.04249,-0.05888,0.18122,-0.07865,,259,71203.6,140.4,0.006094393,0.00297,0.00628,-0.04728,0.02629,,259,71203.6,140.4,17.53611,0.03078,0.18688,-0.06537,,259,71203.6,140.4,15.05594,0.03078,0.18688,-0.06537
,260,71262.9,140.3,0.012413987,0.05735,0.03494,-0.18783,0.14438,,260,71262.9,140.3,0.011288679,0.0055,-0.00651,0.04868,-0.05556,,260,71262.9,140.3,3.84886,0.04981,-0.06166,-0.03573,,260,71262.9,140.3,1.94646,0.04981,-0.06166,-0.03573
,261,71338.3,140.2,0.00183563,0.00847,-0.02475,0.06788,-0.05701,,261,71338.3,140.2,0.002430308,0.00118,0.011,-0.02966,0.01358,,261,71338.3,140.2,-5.03928,0.10005,-0.0788,0.05022,,261,71338.3,140.2,-5.97524,0.10005,-0.0788,0.05022
,262,71352.1,140.1,0.000243535,0.00112,-0.01689,0.02731,-0.00962,,262,71352.1,140.1,0.000272977,0.00013,0.00654,-0.00947,0.0008,,262,71352.1,140.1,1.0748,0.01781,0.11309,0.0528,,262,71352.1,140.1,1.32376,0.01781,0.11309,0.0528
,263,71360,140.1,0.001143935,0.00528,0.05728,-0.03366,-0.02939,,263,71360,140.1,0.000492515,0.00024,-0.00978,0.01157,0.00328,,263,71360,140.1,4.52302,-0.01068,-0.09588,-0.23743,,263,71360,140.1,2.58473,-0.01068,-0.09588,-0.23743
,264,71377.5,140.1,0.001012113,0.00467,-0.00839,0.05386,-0.04119,,264,71377.5,140.1,0.000952282,0.00046,0.00852,-0.01977,0.00105,,264,71377.5,140.1,-2.99391,0.07112,-0.11103,-0.00549,,264,71377.5,140.1,-4.05207,0.07112,-0.11103,-0.00549
,265,71429.1,140,0.001519868,0.007,0.01668,0.05462,0.06119,,265,71429.1,140,0.000859217,0.00042,-0.00326,-0.01288,-0.01559,,265,71429.1,140,0.82213,0.04616,0.11202,-0.08407,,265,71429.1,140,0.40997,0.04616,0.11202,-0.08407
,266,71438,140,0.000964915,0.00445,-0.04467,-0.03865,-0.03094,,266,71438,140,0.000749296,0.00037,0.00985,0.01411,0.00836,,266,71438,140,-1.65569,0.03734,0.16593,-0.14767,,266,71438,140,-2.13602,0.03734,0.16593,-0.14767
,267,71463.2,139.9,0.010131374,0.04667,-0.10474,0.04714,0.18298,,267,71463.2,139.9,0.004718687,0.0023,0.02198,-0.01026,-0.04143,,267,71463.2,139.9,7.29419,0.15462,0.03735,0.16344,,267,71463.2,139.9,5.4396,0.15462,0.03735,0.16344
,268,71549.1,139.8,0.002794751,0.01286,-0.05523,0.07358,0.0663,,268,71549.1,139.8,0.000338136,0.00017,0.00992,-0.0023,-0.00786,,268,71549.1,139.8,6.17048,-0.05774,0.07044,0.07114,,268,71549.1,139.8,1.87059,-0.05774,0.07044,0.07114
,269,71585.4,139.7,0.004501535,0.0207,-0.0318,0.01525,-0.13949,,269,71585.4,139.7,0.003205211,0.00157,0.01038,-0.00022,0.03821,,269,71585.4,139.7,-7.70512,-0.1122,0.10862,0.15461,,269,71585.4,139.7,-6.82281,-0.1122,0.10862,0.15461
,270,71654.9,139.6,0.001296255,0.00596,0.07234,-0.01975,-0.01823,,270,71654.9,139.6,0.000223907,0.00011,-0.01023,0.00215,-0.00067,,270,71654.9,139.6,1.20007,0.05539,0.0488,0.02727,,270,71654.9,139.6,0.69287,0.05539,0.0488,0.02727
,271,71677,139.5,0.001324773,0.00608,0.01011,-0.07722,-0.00438,,271,71677,139.5,0.002122273,0.00104,0.01121,0.01404,0.02677,,271,71677,139.5,-3.95184,-0.06318,0.10388,-0.06348,,271,71677,139.5,1.36947,-0.06318,0.10388,-0.06348
,272,71714.1,139.4,0.000649388,0.00298,0.04705,-0.02654,0.00796,,272,71714.1,139.4,0.000089631,0.00004,-0.006,-0.00241,-0.00146,,272,71714.1,139.4,-3.45363,0.01603,0.26013,-0.14765,,272,71714.1,139.4,0.73118,0.01603,0.26013,-0.14765
,273,71732.5,139.4,0.000387945,0.00178,-0.0151,-0.03937,-0.00161,,273,71732.5,139.4,0.000671222,0.00033,0.00643,0.0167,0.00295,,273,71732.5,139.4,0.20538,-0.00148,-0.00469,-0.14206,,273,71732.5,139.4,0.73048,-0.00148,-0.00469,-0.14206
,274,71751,139.4,0.021661314,0.09939,-0.17764,0.24322,-0.09313,,274,71751,139.4,0.009484219,0.00465,0.04181,-0.04955,0.02117,,274,71751,139.4,1.29032,-0.00463,0.00071,-0.01869,,274,71751,139.4,0.90078,-0.00463,0.00071,-0.01869
,275,71775.1,139.3,0.003604807,0.01653,0.07085,-0.05868,0.08984,,275,71775.1,139.3,0.001915623,0.00094,-0.01794,0.00314,-0.02466,,275,71775.1,139.3,7.25551,-0.02691,-0.25702,0.02464,,275,71775.1,139.3,1.34377,-0.02691,-0.25702,0.02464
,276,71837.3,139.2,0.00045272,0.00207,0.0361,-0.01566,0.02294,,276,71837.3,139.2,0.000284836,0.00014,-0.01115,-0.00304,-0.00249,,276,71837.3,139.2,1.37231,0.01825,-0.17069,-0.01834,,276,71837.3,139.2,-0.52041,0.01825,-0.17069,-0.01834
,277,71859.2,139.2,0.018410293,0.08434,-0.15008,0.14452,-0.20232,,277,71859.2,139.2,0.009051953,0.00445,0.04192,-0.01455,0.04976,,277,71859.2,139.2,-12.32788,-0.01868,-0.04578,0.1104,,277,71859.2,139.2,-7.74239,-0.01868,-0.04578,0.1104
,278,71902.2,139.1,0.01280232,0.05862,-0.01022,0.17253,-0.16955,,278,71902.2,139.1,0.007244577,0.00356,0.00153,-0.03207,0.05029,,278,71902.2,139.1,-24.99506,0.0951,-0.19046,0.11316,,278,71902.2,139.1,-17.18908,0.0951,-0.19046,0.11316
,279,71917.9,139,0.003247802,0.01487,-0.02973,0.08304,-0.08419,,279,71917.9,139,0.001405382,0.00069,0.00762,-0.01166,0.02229,,279,71917.9,139,3.83912,0.03511,0.04536,-0.06439,,279,71917.9,139,2.44044,0.03511,0.04536,-0.06439
