,State,Energy(cm-1),Wavelength(nm),fosc(ELEC),T2(au^2),TX(au),TY(au),TZ(au),,State,Energy(cm-1),Wavelength(nm),fosc(VELO),T2(au^2),TX(au),TY(au),TZ(au),,State,Energy(cm-1),Wavelength(nm),R(ELEC),MX(au),MY(au),MZ(au),,State,Energy(cm-1),Wavelength(nm),R(VELO),MX(au),MY(au),MZ(au)
,185,59683.9,167.5,0.002292015,0.01264,-0.0449,0.09179,0.04691,,185,59683.9,167.5,0.000410749,0.00017,0.00606,-0.0105,-0.00453,,185,59683.9,167.5,-4.95349,0.05933,-0.07339,-0.0236,,185,59683.9,167.5,-2.14486,0.05933,-0.07339,-0.0236
,186,59704,167.5,0.007690511,0.04241,0.05863,0.03489,-0.1943,,186,59704,167.5,0.001617207,0.00066,-0.00372,-0.00143,0.02538,,186,59704,167.5,14.56207,-0.1245,0.11102,-0.1766,,186,59704,167.5,7.23956,-0.1245,0.11102,-0.1766
,187,59862.5,167,0.002703354,0.01487,-0.0238,-0.07486,-0.09325,,187,59862.5,167,0.000522596,0.00021,0.0025,0.01306,0.00607,,187,59862.5,167,10.93443,-0.1879,-0.20116,-0.03927,,187,59862.5,167,5.76671,-0.1879,-0.20116,-0.03927
,188,59880.3,167,0.004269554,0.02347,0.14576,-0.03088,-0.03569,,188,59880.3,167,0.000644237,0.00026,-0.01539,0.00058,0.00514,,188,59880.3,167,4.69475,0.11304,0.12795,0.07197,,188,59880.3,167,2.23822,0.11304,0.12795,0.07197
,189,60061.7,166.5,0.01719904,0.09427,0.19807,-0.21603,-0.0915,,189,60061.7,166.5,0.002221457,0.00091,-0.02069,0.02129,0.00553,,189,60061.7,166.5,12.0837,0.03993,-0.14776,0.15516,,189,60061.7,166.5,5.36215,0.03993,-0.14776,0.15516
,190,60084.9,166.4,0.004262393,0.02335,-0.09191,-0.07912,0.09299,,190,60084.9,166.4,0.00173595,0.00071,0.01533,0.01634,-0.01453,,190,60084.9,166.4,22.32249,0.03584,-0.21115,0.36496,,190,60084.9,166.4,14.12309,0.03584,-0.21115,0.36496
,191,60191.7,166.1,0.015336857,0.08388,0.1238,-0.14992,-0.21466,,191,60191.7,166.1,0.00216014,0.00089,-0.00143,0.00931,0.02828,,191,60191.7,166.1,20.26966,-0.15375,-0.24937,-0.1148,,191,60191.7,166.1,9.1941,-0.15375,-0.24937,-0.1148
,192,60231.5,166,0.027271877,0.14906,0.28094,-0.21564,-0.15374,,192,60231.5,166,0.002516399,0.00104,-0.02777,0.01619,-0.00166,,192,60231.5,166,32.21466,0.29254,0.08076,-0.02317,,192,60231.5,166,11.64064,0.29254,0.08076,-0.02317
,193,60315.6,165.8,0.004769983,0.02604,-0.07189,0.05422,0.13389,,193,60315.6,165.8,0.000362819,0.00015,-0.01196,-0.00255,-0.00028,,193,60315.6,165.8,1.15585,-0.0117,-0.1801,0.08497,,193,60315.6,165.8,-0.98664,-0.0117,-0.1801,0.08497
,194,60347.3,165.7,0.023270624,0.12695,-0.14996,0.22562,0.23142,,194,60347.3,165.7,0.000979673,0.0004,-0.01425,0.00217,0.01401,,194,60347.3,165.7,-6.57935,0.18543,-0.04349,0.10225,,194,60347.3,165.7,2.2377,0.18543,-0.04349,0.10225
,195,60374.9,165.6,0.010284776,0.05608,-0.15379,0.13217,0.12231,,195,60374.9,165.6,0.00009756,0.00004,0.0043,-0.00267,0.00383,,195,60374.9,165.6,9.1989,-0.11617,-0.05632,0.07432,,195,60374.9,165.6,0.11054,-0.11617,-0.05632,0.07432
,196,60378.7,165.6,0.010391833,0.05666,0.17604,-0.0813,-0.13807,,196,60378.7,165.6,0.001338701,0.00055,0.00956,-0.01816,-0.01146,,196,60378.7,165.6,-15.30845,-0.03246,0.18283,0.08614,,196,60378.7,165.6,7.91272,-0.03246,0.18283,0.08614
,197,60392.9,165.6,0.001240299,0.00676,-0.00579,-0.01907,0.07977,,197,60392.9,165.6,0.001548848,0.00064,-0.0185,-0.00317,-0.01694,,197,60392.9,165.6,-2.73192,-0.18816,-0.08318,-0.10617,,197,60392.9,165.6,-9.49697,-0.18816,-0.08318,-0.10617
,198,60403.3,165.6,0.013450718,0.07331,0.19785,-0.06068,-0.17459,,198,60403.3,165.6,0.000389732,0.00016,-0.01107,-0.00346,0.00512,,198,60403.3,165.6,6.78883,-0.02239,-0.17415,-0.04732,,198,60403.3,165.6,-1.04231,-0.02239,-0.17415,-0.04732
,199,60425.7,165.5,0.000259762,0.00142,-0.01338,0.02329,0.02634,,199,60425.7,165.5,0.000495658,0.0002,-0.00691,-0.00556,0.01123,,199,60425.7,165.5,1.54223,0.02366,0.01358,0.12423,,199,60425.7,165.5,-1.97907,0.02366,0.01358,0.12423
,200,60444.4,165.4,0.000711253,0.00387,-0.05436,0.0277,0.01233,,200,60444.4,165.4,0.000103687,0.00004,0.00075,0.00571,0.00312,,200,60444.4,165.4,-3.37327,0.08359,-0.02991,-0.14466,,200,60444.4,165.4,0.95705,0.08359,-0.02991,-0.14466
,201,60450.9,165.4,0.021339558,0.11621,-0.15403,0.15269,0.26301,,201,60450.9,165.4,0.001318433,0.00054,-0.01607,0.01677,-0.00235,,201,60450.9,165.4,-15.49981,-0.04928,0.02616,-0.16905,,201,60450.9,165.4,-2.78717,-0.04928,0.02616,-0.16905
,202,60471.2,165.4,0.038635347,0.21034,-0.31241,0.28126,0.18338,,202,60471.2,165.4,0.001292312,0.00053,-0.01091,0.01398,0.01482,,202,60471.2,165.4,45.55303,-0.09254,0.17493,0.10095,,202,60471.2,165.4,-8.47181,-0.09254,0.17493,0.10095
,203,60526.6,165.2,0.007076365,0.03849,0.04984,0.0863,0.16899,,203,60526.6,165.2,0.00135458,0.00056,-0.00188,-0.00881,-0.02189,,203,60526.6,165.2,-8.30142,-0.22107,0.07671,-0.07818,,203,60526.6,165.2,-2.47978,-0.22107,0.07671,-0.07818
,204,60587.1,165.1,0.003479313,0.01891,-0.11503,-0.07526,0.00316,,204,60587.1,165.1,0.000577522,0.00024,0.01545,-0.00059,-0.00026,,204,60587.1,165.1,-1.17061,-0.01343,0.04808,-0.12942,,204,60587.1,165.1,0.3455,-0.01343,0.04808,-0.12942
,205,60626.5,164.9,0.002125402,0.01154,0.02121,0.07425,0.07469,,205,60626.5,164.9,0.000760384,0.00032,-0.00171,-0.00945,-0.01493,,205,60626.5,164.9,3.18813,0.06198,0.06899,0.00436,,205,60626.5,164.9,1.40535,0.06198,0.06899,0.00436
,206,60700.7,164.7,0.001632129,0.00885,-0.04905,0.00917,0.07976,,206,60700.7,164.7,0.000942082,0.00039,0.01605,-0.00725,-0.00897,,206,60700.7,164.7,4.49049,0.07331,-0.01734,0.16649,,206,60700.7,164.7,0.32646,0.07331,-0.01734,0.16649
,207,60746.8,164.6,0.004499127,0.02438,-0.13753,0.07168,0.01821,,207,60746.8,164.6,0.001182746,0.00049,0.01491,-0.01575,-0.00455,,207,60746.8,164.6,6.18265,-0.1352,-0.09855,0.087,,207,60746.8,164.6,1.46319,-0.1352,-0.09855,0.087
,208,60782.2,164.5,0.003647855,0.01976,-0.04231,-0.11357,0.07119,,208,60782.2,164.5,0.000551377,0.00023,-0.00731,0.01272,0.0037,,208,60782.2,164.5,-3.55298,-0.06915,0.10441,0.0196,,208,60782.2,164.5,-3.24579,-0.06915,0.10441,0.0196
,209,60808.7,164.5,0.002366378,0.01281,0.10071,0.01294,-0.05002,,209,60808.7,164.5,0.000263799,0.00011,-0.00957,0.00252,-0.00342,,209,60808.7,164.5,5.02992,0.13849,-0.10026,0.0396,,209,60808.7,164.5,2.91515,0.13849,-0.10026,0.0396
,210,60900.7,164.2,0.004115886,0.02225,-0.04991,-0.12063,0.07216,,210,60900.7,164.2,0.000925186,0.00039,0.01627,-0.00463,-0.00995,,210,60900.7,164.2,-0.88674,0.03813,-0.07874,-0.13133,,210,60900.7,164.2,-3.89331,0.03813,-0.07874,-0.13133
,211,60942.6,164.1,0.002522744,0.01363,0.03455,0.05714,-0.09576,,211,60942.6,164.1,0.00189723,0.00079,-0.01763,-0.00092,0.02188,,211,60942.6,164.1,8.93627,-0.0521,0.09431,-0.16047,,211,60942.6,164.1,4.54961,-0.0521,0.09431,-0.16047
,212,61011.9,163.9,0.000936068,0.00505,0.03981,-0.00237,-0.05883,,212,61011.9,163.9,0.000211244,0.00009,-0.00927,0.0011,-0.00101,,212,61011.9,163.9,0.53485,-0.19157,-0.05908,-0.14653,,212,61011.9,163.9,-3.14985,-0.19157,-0.05908,-0.14653
,213,61039.3,163.8,0.009053385,0.04883,0.03355,0.17755,0.12719,,213,61039.3,163.8,0.002094491,0.00087,0.00218,-0.02379,-0.01741,,213,61039.3,163.8,12.45362,0.07852,0.09464,0.05487,,213,61039.3,163.8,5.14552,0.07852,0.09464,0.05487
,214,61085.8,163.7,0.009166411,0.0494,-0.12836,0.09683,-0.15346,,214,61085.8,163.7,0.001459376,0.00061,0.01018,-0.01912,0.01184,,214,61085.8,163.7,-2.05436,0.05622,0.04877,0.01214,,214,61085.8,163.7,0.36631,0.05622,0.04877,0.01214
,215,61102.4,163.7,0.00388664,0.02094,-0.11207,-0.07022,-0.05874,,215,61102.4,163.7,0.000943284,0.00039,0.01603,0.00591,0.0101,,215,61102.4,163.7,-8.15094,0.01655,0.28033,-0.07237,,215,61102.4,163.7,-2.01871,0.01655,0.28033,-0.07237
,216,61112.6,163.6,0.001840213,0.00991,0.067,-0.03387,0.0654,,216,61112.6,163.6,0.00050948,0.00021,0.00546,0.0127,-0.00467,,216,61112.6,163.6,-2.93676,-0.04641,-0.03908,-0.06794,,216,61112.6,163.6,0.7314,-0.04641,-0.03908,-0.06794
,217,61160.7,163.5,0.003868454,0.02082,-0.01728,0.0272,-0.14066,,217,61160.7,163.5,0.000876539,0.00037,0.00019,-0.0048,0.01853,,217,61160.7,163.5,15.8294,0.27336,0.26254,-0.22151,,217,61160.7,163.5,8.98668,0.27336,0.26254,-0.22151
,218,61196.2,163.4,0.003483777,0.01874,0.07882,0.04808,-0.10108,,218,61196.2,163.4,0.001980792,0.00083,-0.01568,-0.00371,0.02385,,218,61196.2,163.4,9.31616,0.16195,0.20392,0.02779,,218,61196.2,163.4,4.45168,0.16195,0.20392,0.02779
,219,61232.8,163.3,0.009046248,0.04864,-0.01635,0.04999,-0.21417,,219,61232.8,163.3,0.003424204,0.00143,-0.00368,0.00001,0.03768,,219,61232.8,163.3,24.86202,0.09619,0.27044,-0.19045,,219,61232.8,163.3,12.71826,0.09619,0.27044,-0.19045
,220,61238.4,163.3,0.021970628,0.11811,-0.03341,0.22166,-0.2605,,220,61238.4,163.3,0.008623076,0.00361,0.00028,-0.04465,0.04019,,220,61238.4,163.3,19.22674,0.36063,0.29392,0.04729,,220,61238.4,163.3,18.78852,0.36063,0.29392,0.04729
,221,61292.8,163.2,0.015123026,0.08123,-0.0782,-0.19085,-0.19669,,221,61292.8,163.2,0.006149578,0.00258,0.00821,0.02689,0.04226,,221,61292.8,163.2,39.46378,-0.09089,-0.07177,-0.31979,,221,61292.8,163.2,27.3302,-0.09089,-0.07177,-0.31979
,222,61327.7,163.1,0.072604786,0.38975,-0.46702,0.06842,-0.4086,,222,61327.7,163.1,0.025562693,0.01071,0.07402,-0.02613,0.06747,,222,61327.7,163.1,220.17698,-0.28955,0.55236,-0.71953,,222,61327.7,163.1,142.42181,-0.28955,0.55236,-0.71953
,223,61355.9,163,0.110043403,0.59045,-0.43869,-0.61503,0.14049,,223,61355.9,163,0.037152554,0.01558,0.07854,0.09701,-0.00127,,223,61355.9,163,283.93421,-0.69701,-0.53557,-0.23421,,223,61355.9,163,179.42638,-0.69701,-0.53557,-0.23421
,224,61412.9,162.8,0.050625608,0.27139,-0.04306,0.33586,-0.39589,,224,61412.9,162.8,0.017204909,0.00722,-0.00449,-0.05874,0.06125,,224,61412.9,162.8,84.08102,-0.00522,0.39686,-0.11324,,224,61412.9,162.8,50.91999,-0.00522,0.39686,-0.11324
,225,61446.5,162.7,0.017556386,0.09406,-0.22185,-0.21055,0.02264,,225,61446.5,162.7,0.005939299,0.00249,0.04215,0.02658,0.0033,,225,61446.5,162.7,22.99708,-0.12046,-0.12988,-0.23367,,225,61446.5,162.7,15.66405,-0.12046,-0.12988,-0.23367
,226,61457.4,162.7,0.004487512,0.02404,0.14212,0.06193,-0.00227,,226,61457.4,162.7,0.002302553,0.00097,-0.02802,-0.00393,0.01291,,226,61457.4,162.7,11.81067,0.16972,0.0239,0.24208,,226,61457.4,162.7,2.90515,0.16972,0.0239,0.24208
,227,61498.9,162.6,0.02258867,0.12092,-0.15693,0.09002,-0.29697,,227,61498.9,162.6,0.007883906,0.00331,0.01785,-0.01795,0.0517,,227,61498.9,162.6,54.54503,-0.27989,0.22455,-0.17362,,227,61498.9,162.6,30.29032,-0.27989,0.22455,-0.17362
,228,61542.4,162.5,0.033193782,0.17757,0.31149,0.16584,0.2303,,228,61542.4,162.5,0.012075654,0.00508,-0.04629,-0.02394,-0.04861,,228,61542.4,162.5,53.68454,0.23679,0.09568,0.10528,,228,61542.4,162.5,30.88533,0.23679,0.09568,0.10528
,229,61562.1,162.4,0.01501142,0.08028,-0.01138,-0.21321,0.18625,,229,61562.1,162.4,0.007889089,0.00332,0.0129,0.03301,-0.04542,,229,61562.1,162.4,10.44174,-0.58808,0.37759,0.51523,,229,61562.1,162.4,31.1317,-0.58808,0.37759,0.51523
,230,61568.6,162.4,0.001269999,0.00679,-0.047,0.00292,-0.06763,,230,61568.6,162.4,0.000671305,0.00028,0.01027,-0.00351,0.01283,,230,61568.6,162.4,-5.856,-0.18075,0.05142,0.3115,,230,61568.6,162.4,-3.29531,-0.18075,0.05142,0.3115
,231,61643.4,162.2,0.014138446,0.07551,-0.07793,0.16277,-0.20722,,231,61643.4,162.2,0.008003689,0.00337,0.02469,-0.04231,0.03118,,231,61643.4,162.2,-15.37517,-0.07695,0.12842,0.28719,,231,61643.4,162.2,-2.72068,-0.07695,0.12842,0.28719
,232,61656.1,162.2,0.001152537,0.00615,0.07152,0.02951,0.01298,,232,61656.1,162.2,0.000668792,0.00028,-0.01678,-0.00022,0.00026,,232,61656.1,162.2,6.13426,0.24677,-0.06152,-0.21737,,232,61656.1,162.2,7.02326,0.24677,-0.06152,-0.21737
,233,61699.1,162.1,0.003079228,0.01643,0.06624,-0.10155,0.04158,,233,61699.1,162.1,0.002960088,0.00125,-0.01895,0.0286,0.00844,,233,61699.1,162.1,19.30094,0.28923,-0.29024,-0.18506,,233,61699.1,162.1,25.73051,0.28923,-0.29024,-0.18506
,234,61719.4,162,0.005731985,0.03057,-0.08736,-0.12561,0.08466,,234,61719.4,162,0.003093382,0.0013,0.02646,0.01631,-0.0184,,234,61719.4,162,5.74546,-0.20433,0.184,0.20611,,234,61719.4,162,10.38924,-0.20433,0.184,0.20611
,235,61795.2,161.8,0.005306506,0.02827,0.1396,-0.04107,0.08423,,235,61795.2,161.8,0.003304529,0.0014,-0.03526,0.0117,-0.00391,,235,61795.2,161.8,4.1823,0.1454,-0.0352,-0.15283,,235,61795.2,161.8,8.27365,0.1454,-0.0352,-0.15283
,236,61835.4,161.7,0.002917699,0.01553,-0.01264,0.09623,-0.07819,,236,61835.4,161.7,0.00074036,0.00031,0.00575,-0.01555,0.00616,,236,61835.4,161.7,2.24807,-0.01128,0.06037,0.01514,,236,61835.4,161.7,1.52365,-0.01128,0.06037,0.01514
,237,61846.5,161.7,0.004942673,0.02631,-0.05357,0.11602,-0.0999,,237,61846.5,161.7,0.001594486,0.00067,0.01515,-0.01527,0.01454,,237,61846.5,161.7,-0.6015,0.04061,0.04049,0.03803,,237,61846.5,161.7,-0.92015,0.04061,0.04049,0.03803
,238,61909,161.5,0.003797077,0.02019,-0.07338,-0.06209,0.10465,,238,61909,161.5,0.002758416,0.00117,0.02243,0.00078,-0.02576,,238,61909,161.5,10.74463,-0.24726,0.27047,0.20486,,238,61909,161.5,17.73388,-0.24726,0.27047,0.20486
,239,61922.8,161.5,0.008576783,0.0456,-0.13306,-0.12453,-0.11129,,239,61922.8,161.5,0.006572891,0.00278,0.02184,0.03558,0.03223,,239,61922.8,161.5,-10.17219,0.12757,0.14389,-0.11966,,239,61922.8,161.5,-6.76698,0.12757,0.14389,-0.11966
,240,61930.7,161.5,0.008708209,0.04629,0.19912,0.0216,0.07859,,240,61930.7,161.5,0.005909799,0.0025,-0.04975,0.00344,-0.00384,,240,61930.7,161.5,0.44347,0.00478,-0.08962,0.02449,,240,61930.7,161.5,1.07023,0.00478,-0.08962,0.02449
,241,61998.2,161.3,0.020688112,0.10985,0.15927,0.28104,-0.0742,,241,61998.2,161.3,0.006539506,0.00277,-0.02206,-0.04767,0.00341,,241,61998.2,161.3,-11.27263,-0.05932,-0.03478,0.0632,,241,61998.2,161.3,-5.31042,-0.05932,-0.03478,0.0632
,242,62003,161.3,0.009622679,0.05109,0.16041,-0.00718,0.15909,,242,62003,161.3,0.002374967,0.00101,-0.02583,0.00505,-0.01772,,242,62003,161.3,-5.58677,0.003,-0.03794,-0.07923,,242,62003,161.3,-1.89361,0.003,-0.03794,-0.07923
,243,62106.4,161,0.042329935,0.22438,-0.08168,-0.37758,0.27412,,243,62106.4,161,0.011842637,0.00503,0.01228,0.05523,-0.04273,,243,62106.4,161,-20.1496,-0.01482,0.08083,-0.049,,243,62106.4,161,-10.62177,-0.01482,0.08083,-0.049
,244,62147.1,160.9,0.927795213,4.91481,0.21754,1.68369,-1.42572,,244,62147.1,160.9,0.251736696,0.10692,-0.0254,-0.24326,0.21703,,244,62147.1,160.9,-473.8583,-0.02839,-0.345,0.29322,,244,62147.1,160.9,-246.88689,-0.02839,-0.345,0.29322
,245,62172.5,160.8,0.902701451,4.77993,1.70977,0.95521,0.9717,,245,62172.5,160.8,0.251444525,0.10684,-0.25263,-0.15151,-0.14165,,245,62172.5,160.8,-461.45567,-0.39549,-0.1443,-0.16957,,245,62172.5,160.8,-242.64216,-0.39549,-0.1443,-0.16957
,246,62238,160.7,0.040737172,0.21548,0.3235,0.07933,0.32332,,246,62238,160.7,0.010947446,0.00466,-0.05294,-0.01085,-0.04167,,246,62238,160.7,-19.86559,-0.00466,-0.07321,-0.1077,,246,62238,160.7,-9.1916,-0.00466,-0.07321,-0.1077
,247,62270.7,160.6,0.141119459,0.74607,0.23057,-0.54891,0.62578,,247,62270.7,160.6,0.041278092,0.01757,-0.03396,0.0769,-0.10247,,247,62270.7,160.6,-67.85565,-0.11272,0.12113,-0.08222,,247,62270.7,160.6,-35.83847,-0.11272,0.12113,-0.08222
,248,62303.8,160.5,0.075688168,0.39993,0.17576,-0.2623,0.54794,,248,62303.8,160.5,0.019769124,0.00842,-0.02541,0.0371,-0.07998,,248,62303.8,160.5,-35.33469,-0.08458,0.00105,-0.10915,,248,62303.8,160.5,-18.13092,-0.08458,0.00105,-0.10915
,249,62325.1,160.4,0.279381782,1.47574,0.57537,-0.368,1.00463,,249,62325.1,160.4,0.076086902,0.03241,-0.07853,0.06144,-0.14989,,249,62325.1,160.4,-61.8487,-0.16202,-0.11423,-0.07963,,249,62325.1,160.4,-29.29074,-0.16202,-0.11423,-0.07963
,250,62356.8,160.4,0.00471479,0.02489,0.03035,-0.11628,0.10222,,250,62356.8,160.4,0.001863956,0.00079,-0.00607,0.02092,-0.01789,,250,62356.8,160.4,0.20049,-0.06918,-0.02896,-0.00825,,250,62356.8,160.4,0.06342,-0.06918,-0.02896,-0.00825
,251,62361.5,160.4,0.357003128,1.88465,0.8487,1.07163,-0.12639,,251,62361.5,160.4,0.10110359,0.04309,-0.12807,-0.16225,0.01909,,251,62361.5,160.4,-19.04433,0.00627,-0.03281,0.08348,,251,62361.5,160.4,-10.14573,0.00627,-0.03281,0.08348
,252,62406.2,160.2,0.148462567,0.78319,-0.66219,-0.17463,-0.56053,,252,62406.2,160.2,0.043005457,0.01834,0.09891,0.01451,0.09137,,252,62406.2,160.2,24.0216,-0.03154,0.11534,-0.08957,,252,62406.2,160.2,15.96688,-0.03154,0.11534,-0.08957
,253,62503.5,160,0.021096193,0.11112,0.26959,0.15355,0.12189,,253,62503.5,160,0.009841902,0.0042,-0.03768,-0.05239,0.00628,,253,62503.5,160,50.84363,0.19192,0.41793,-0.06617,,253,62503.5,160,48.90803,0.19192,0.41793,-0.06617
,254,62552.7,159.9,0.017407426,0.09161,0.20009,-0.06566,0.21741,,254,62552.7,159.9,0.010161494,0.00434,-0.05428,-0.00417,-0.03715,,254,62552.7,159.9,21.68132,0.13376,0.00345,0.08947,,254,62552.7,159.9,17.53232,0.13376,0.00345,0.08947
,255,62576,159.8,0.055905109,0.29412,-0.27873,0.10372,-0.45351,,255,62576,159.8,0.027471814,0.01175,0.06889,-0.00804,0.0833,,255,62576,159.8,48.74821,-0.0623,0.15755,-0.15368,,255,62576,159.8,30.35757,-0.0623,0.15755,-0.15368
,256,62610.2,159.7,0.013757466,0.07234,0.18315,-0.06814,0.1848,,256,62610.2,159.7,0.00415112,0.00178,-0.02173,0.01603,-0.03236,,256,62610.2,159.7,36.97972,0.15435,-0.09549,0.23627,,256,62610.2,159.7,20.70776,0.15435,-0.09549,0.23627
,257,62621.7,159.7,0.010702924,0.05627,0.20953,-0.07166,0.08502,,257,62621.7,159.7,0.003331423,0.00143,-0.02879,0.02417,0.0036,,257,62621.7,159.7,-0.15324,0.03564,-0.20283,-0.26261,,257,62621.7,159.7,11.35525,0.03564,-0.20283,-0.26261
,258,62671.4,159.6,0.001240595,0.00652,0.04573,0.06564,-0.0108,,258,62671.4,159.6,0.000073677,0.00003,0.00317,0.00348,0.00306,,258,62671.4,159.6,1.05829,0.17011,-0.05364,0.18648,,258,62671.4,159.6,-1.52491,0.17011,-0.05364,0.18648
,259,62699.2,159.5,0.069676503,0.36585,-0.43623,-0.09104,-0.40897,,259,62699.2,159.5,0.002916302,0.00125,0.02195,0.01602,0.02261,,259,62699.2,159.5,-25.55347,0.11863,-0.06759,0.02104,,259,62699.2,159.5,-3.29472,0.11863,-0.06759,0.02104
,260,62752.9,159.4,0.005492439,0.02881,0.08737,0.12525,-0.07411,,260,62752.9,159.4,0.003613729,0.00155,-0.00863,-0.03053,0.02331,,260,62752.9,159.4,-8.09453,-0.07643,-0.0568,0.04558,,260,62752.9,159.4,-5.69882,-0.07643,-0.0568,0.04558
,261,62786,159.3,0.012287322,0.06443,-0.14201,0.0097,-0.21016,,261,62786,159.3,0.002485623,0.00107,0.01757,0.02699,-0.00541,,261,62786,159.3,2.04406,-0.00227,-0.01377,-0.01973,,261,62786,159.3,0.50215,-0.00227,-0.01377,-0.01973
,262,62801.4,159.2,0.030003325,0.15728,0.0908,0.32143,-0.21382,,262,62801.4,159.2,0.000519681,0.00022,0.00767,0.00171,0.0127,,262,62801.4,159.2,15.68395,-0.04742,0.0196,-0.14627,,262,62801.4,159.2,3.60513,-0.04742,0.0196,-0.14627
,263,62912.1,159,0.006633212,0.03471,0.01863,0.1838,0.02412,,263,62912.1,159,0.001753424,0.00075,0.00259,0.008,-0.02614,,263,62912.1,159,-2.65032,-0.09941,-0.01907,-0.01094,,263,62912.1,159,0.20425,-0.09941,-0.01907,-0.01094
,264,62925.7,158.9,0.02149881,0.11248,-0.09933,-0.29232,0.13099,,264,62925.7,158.9,0.005270255,0.00227,0.01648,0.03689,-0.02518,,264,62925.7,158.9,-17.58982,-0.15231,0.17316,-0.0139,,264,62925.7,158.9,-6.95334,-0.15231,0.17316,-0.0139
,265,62941.1,158.9,0.002871555,0.01502,-0.11445,0.04374,-0.00281,,265,62941.1,158.9,0.002053184,0.00088,0.02683,0.01091,0.00665,,265,62941.1,158.9,0.10164,0.01816,0.04136,-0.17258,,265,62941.1,158.9,0.3435,0.01816,0.04136,-0.17258
,266,62981,158.8,0.007028762,0.03674,-0.08762,-0.14971,0.08155,,266,62981,158.8,0.000241775,0.0001,0.0053,0.00871,-0.00033,,266,62981,158.8,-4.37466,0.02797,0.00089,-0.0821,,266,62981,158.8,-0.30108,0.02797,0.00089,-0.0821
,267,62995.1,158.7,0.001638032,0.00856,-0.06535,0.00764,-0.06505,,267,62995.1,158.7,0.007417398,0.00319,0.02415,-0.0085,0.05038,,267,62995.1,158.7,-7.36483,0.21576,0.13104,0.03878,,267,62995.1,158.7,-9.93614,0.21576,0.13104,0.03878
,268,63032.6,158.6,0.018479014,0.09651,-0.08402,0.17412,-0.24318,,268,63032.6,158.6,0.004266851,0.00184,-0.00638,-0.03368,0.02576,,268,63032.6,158.6,-5.68956,-0.05416,0.13883,0.16774,,268,63032.6,158.6,0.01478,-0.05416,0.13883,0.16774
,269,63062.5,158.6,0.000937225,0.00489,0.03608,0.04977,0.03337,,269,63062.5,158.6,0.000805074,0.00035,-0.0098,0.01522,-0.00442,,269,63062.5,158.6,-1.3652,0.04415,-0.04282,-0.07064,,269,63062.5,158.6,1.26674,0.04415,-0.04282,-0.07064
,270,63078.7,158.5,0.002961813,0.01546,-0.04231,-0.05648,-0.10236,,270,63078.7,158.5,0.005040952,0.00217,0.03299,0.02634,0.01978,,270,63078.7,158.5,-4.65253,0.03752,0.13732,0.00513,,270,63078.7,158.5,-8.12955,0.03752,0.13732,0.00513
,271,63121.8,158.4,0.000327435,0.00171,-0.01513,0.03834,0.00297,,271,63121.8,158.4,0.006519481,0.00281,0.04593,0.01716,0.02022,,271,63121.8,158.4,1.74393,-0.05384,0.08505,-0.12683,,271,63121.8,158.4,5.8656,-0.05384,0.08505,-0.12683
,272,63139.1,158.4,0.000506751,0.00264,-0.04857,0.01565,0.00616,,272,63139.1,158.4,0.00050857,0.00022,0.00788,-0.00775,0.00987,,272,63139.1,158.4,-2.39036,0.06477,-0.12361,0.00171,,272,63139.1,158.4,-2.43321,0.06477,-0.12361,0.00171
,273,63171.2,158.3,0.003437929,0.01792,0.04731,-0.02072,-0.12349,,273,63171.2,158.3,0.000986253,0.00043,-0.00168,0.01784,0.01023,,273,63171.2,158.3,5.69424,-0.03999,-0.03803,-0.10675,,273,63171.2,158.3,2.79062,-0.03999,-0.03803,-0.10675
,274,63194.8,158.2,0.0059123,0.0308,-0.07247,-0.15912,0.01517,,274,63194.8,158.2,0.002679142,0.00116,0.00107,0.03205,-0.01135,,274,63194.8,158.2,13.07614,-0.04746,-0.14614,0.06874,,274,63194.8,158.2,9.02983,-0.04746,-0.14614,0.06874
,275,63261.1,158.1,0.003724883,0.01938,0.07459,0.04394,0.10904,,275,63261.1,158.1,0.000410899,0.00018,-0.00529,-0.01217,-0.00126,,275,63261.1,158.1,1.54259,0.05693,-0.14792,0.05067,,275,63261.1,158.1,-2.3479,0.05693,-0.14792,0.05067
,276,63308,158,0.002896939,0.01506,0.12044,-0.00908,0.02183,,276,63308,158,0.000104464,0.00005,-0.00612,-0.00157,0.00229,,276,63308,158,-6.75913,-0.1506,0.12125,0.22454,,276,63308,158,-2.03398,-0.1506,0.12125,0.22454
,277,63383.4,157.8,0.002119685,0.01101,0.06526,-0.04864,0.06622,,277,63383.4,157.8,0.000463027,0.0002,-0.00104,0.01398,0.00199,,277,63383.4,157.8,-5.65148,-0.08678,0.10631,-0.01743,,277,63383.4,157.8,-2.51822,-0.08678,0.10631,-0.01743
,278,63440.8,157.6,0.006303341,0.03271,0.00801,0.1275,-0.12802,,278,63440.8,157.6,0.001850344,0.0008,0.0094,-0.01049,0.02457,,278,63440.8,157.6,-7.97485,-0.14335,0.07064,0.19352,,278,63440.8,157.6,-4.35104,-0.14335,0.07064,0.19352
,279,63460.7,157.6,0.013604039,0.07057,-0.00414,-0.17692,0.19813,,279,63460.7,157.6,0.002432576,0.00106,-0.00875,0.01375,-0.0281,,279,63460.7,157.6,6.22471,-0.13723,0.0661,0.1228,,279,63460.7,157.6,2.18497,-0.13723,0.0661,0.1228
