,State,Energy(cm-1),Wavelength(nm),fosc(ELEC),T2(au^2),TX(au),TY(au),TZ(au),,State,Energy(cm-1),Wavelength(nm),fosc(VELO),T2(au^2),TX(au),TY(au),TZ(au),,State,Energy(cm-1),Wavelength(nm),R(ELEC),MX(au),MY(au),MZ(au),,State,Energy(cm-1),Wavelength(nm),R(VELO),MX(au),MY(au),MZ(au)
,187,55425,180.4,0.013061293,0.07758,0.2437,0.1343,0.01239,,187,55425,180.4,0.006049538,0.00229,-0.0439,-0.01831,-0.00535,,187,55425,180.4,-27.08726,-0.38038,0.18907,0.79502,,187,55425,180.4,-16.77723,-0.38038,0.18907,0.79502
,188,55472.6,180.3,0.022078068,0.13103,-0.20968,-0.28877,0.06063,,188,55472.6,180.3,0.006075297,0.0023,0.0278,0.03684,-0.01315,,188,55472.6,180.3,-23.09896,0.05492,0.16027,0.14517,,188,55472.6,180.3,-10.30126,0.05492,0.16027,0.14517
,189,55478,180.3,0.025624987,0.15206,-0.21515,0.17118,-0.27653,,189,55478,180.3,0.004470817,0.0017,0.02828,-0.01387,0.02651,,189,55478,180.3,26.64641,-0.5843,0.51375,0.56826,,189,55478,180.3,16.02051,-0.5843,0.51375,0.56826
,190,55500.6,180.2,0.035055806,0.20794,0.24918,0.37984,-0.03963,,190,55500.6,180.2,0.007539777,0.00286,-0.02857,-0.04366,0.01173,,190,55500.6,180.2,-9.2636,0.1976,-0.21341,-0.3072,,190,55500.6,180.2,-0.12835,0.1976,-0.21341,-0.3072
,191,55513.4,180.1,0.021741075,0.12893,-0.2518,0.10341,-0.23417,,191,55513.4,180.1,0.007246998,0.00275,0.04432,-0.0152,0.02354,,191,55513.4,180.1,-3.00678,0.19098,-0.19141,-0.26265,,191,55513.4,180.1,-9.67758,0.19098,-0.19141,-0.26265
,192,55550.8,180,0.053770391,0.31866,-0.0253,-0.41726,0.37937,,192,55550.8,180,0.0070084,0.00266,0.01083,0.03132,-0.03953,,192,55550.8,180,-2.49352,0.26174,-0.11997,-0.12844,,192,55550.8,180,-7.73949,0.26174,-0.11997,-0.12844
,193,55599.6,179.9,0.139449064,0.8257,0.0927,-0.67837,0.59742,,193,55599.6,179.9,0.031024348,0.01179,-0.02188,0.08325,-0.06618,,193,55599.6,179.9,-10.81717,0.08456,-0.23074,-0.31354,,193,55599.6,179.9,0.57865,0.08456,-0.23074,-0.31354
,194,55649,179.7,0.03412611,0.20189,0.02418,0.38118,-0.23665,,194,55649,179.7,0.006818481,0.00259,-0.00141,-0.0509,0.00031,,194,55649,179.7,-96.782,0.4534,-0.72059,-0.24688,,194,55649,179.7,-66.8755,0.4534,-0.72059,-0.24688
,195,55682.4,179.6,0.043356625,0.25634,-0.41988,-0.0733,-0.27326,,195,55682.4,179.6,0.022971758,0.00874,0.08406,-0.00527,0.04059,,195,55682.4,179.6,84.87294,-0.5354,1.24048,-0.16891,,195,55682.4,179.6,108.51644,-0.5354,1.24048,-0.16891
,196,55721.7,179.5,0.046983043,0.27758,0.05809,-0.25784,0.45577,,196,55721.7,179.5,0.014977031,0.0057,0.01285,0.01986,-0.07172,,196,55721.7,179.5,42.15286,-0.40262,-0.26655,0.0967,,196,55721.7,179.5,32.31477,-0.40262,-0.26655,0.0967
,197,55726.7,179.4,0.005775545,0.03412,-0.01694,-0.09739,0.15604,,197,55726.7,179.4,0.002615412,0.001,0.01105,0.0114,-0.02728,,197,55726.7,179.4,10.29693,-0.2057,-0.07675,0.06974,,197,55726.7,179.4,9.37743,-0.2057,-0.07675,0.06974
,198,55741.5,179.4,0.024692861,0.14584,0.22916,0.05622,0.30027,,198,55741.5,179.4,0.011628131,0.00443,-0.03269,-0.00532,-0.05773,,198,55741.5,179.4,-15.39366,-0.21288,-0.74296,0.19284,,198,55741.5,179.4,0.40357,-0.21288,-0.74296,0.19284
,199,55791.8,179.2,0.005911928,0.03488,0.08016,-0.04023,0.16383,,199,55791.8,179.2,0.00188264,0.00072,-0.00703,0.00919,-0.02416,,199,55791.8,179.2,8.2811,-0.11328,-0.10658,0.13647,,199,55791.8,179.2,6.45531,-0.11328,-0.10658,0.13647
,200,55826.3,179.1,0.040515713,0.23892,0.31012,0.3696,0.07839,,200,55826.3,179.1,0.00882365,0.00337,-0.02907,-0.04996,-0.00504,,200,55826.3,179.1,-13.1122,0.07305,-0.11833,-0.08588,,200,55826.3,179.1,-7.82397,0.07305,-0.11833,-0.08588
,201,55853.8,179,0.025072427,0.14778,-0.3001,-0.05842,-0.23305,,201,55853.8,179,0.004867657,0.00186,0.04031,0.00734,0.0134,,201,55853.8,179,-71.36247,0.31219,-0.12521,0.27889,,201,55853.8,179,-28.53334,0.31219,-0.12521,0.27889
,202,55897.9,178.9,0.15535264,0.91495,0.61631,0.01287,0.7314,,202,55897.9,178.9,0.016981384,0.00649,-0.0521,-0.01652,-0.05916,,202,55897.9,178.9,-323.24978,-1.52613,0.47509,0.34017,,202,55897.9,178.9,-95.39188,-1.52613,0.47509,0.34017
,203,56002.9,178.6,0.186258908,1.09492,-0.66244,-0.7757,-0.2332,,203,56002.9,178.6,0.042844554,0.0164,0.0766,0.09914,0.0265,,203,56002.9,178.6,-100.79305,0.07023,0.20338,0.04074,,203,56002.9,178.6,-49.19024,0.07023,0.20338,0.04074
,204,56040.6,178.4,0.042009481,0.24679,0.20019,0.45011,-0.06409,,204,56040.6,178.4,0.014678796,0.00562,-0.02895,-0.06913,0.00212,,204,56040.6,178.4,57.86261,0.30242,0.07058,-0.47473,,204,56040.6,178.4,27.03363,0.30242,0.07058,-0.47473
,205,56090.9,178.3,0.167883514,0.98535,0.7606,0.52209,0.36642,,205,56090.9,178.3,0.028865034,0.01107,-0.09428,-0.02522,-0.03926,,205,56090.9,178.3,-181.33917,-0.36726,-0.41588,0.30518,,205,56090.9,178.3,-61.12042,-0.36726,-0.41588,0.30518
,206,56114.2,178.2,0.077473263,0.45452,0.52625,0.16449,0.38798,,206,56114.2,178.2,0.01678991,0.00644,-0.06933,-0.00205,-0.04035,,206,56114.2,178.2,-6.18295,0.18502,-0.4291,-0.10284,,206,56114.2,178.2,14.38333,0.18502,-0.4291,-0.10284
,207,56129.5,178.2,0.218461679,1.28133,-0.57509,-0.95784,0.18202,,207,56129.5,178.2,0.046841648,0.01797,0.06392,0.11465,-0.0272,,207,56129.5,178.2,-147.47462,0.6011,-0.05246,-0.09547,,207,56129.5,178.2,-64.52387,0.6011,-0.05246,-0.09547
,208,56158,178.1,0.200044998,1.17271,0.69848,0.72398,0.40087,,208,56158,178.1,0.049837675,0.01913,-0.06746,-0.07948,-0.09089,,208,56158,178.1,-37.51689,0.32097,-0.62886,0.37796,,208,56158,178.1,11.10157,0.32097,-0.62886,0.37796
,209,56187.5,178,0.080165175,0.4697,-0.5084,-0.30688,-0.34214,,209,56187.5,178,0.020409802,0.00784,0.06882,0.02327,0.05059,,209,56187.5,178,-35.61641,0.00545,0.44485,-0.18631,,209,56187.5,178,-2.39608,0.00545,0.44485,-0.18631
,210,56240.4,177.8,0.02251002,0.13177,0.21354,0.05015,0.28923,,210,56240.4,177.8,0.006394207,0.00246,-0.02223,-0.02331,-0.03769,,210,56240.4,177.8,-24.476,0.11557,0.08281,-0.27918,,210,56240.4,177.8,-11.07999,0.11557,0.08281,-0.27918
,211,56290.1,177.7,0.39281792,2.29739,0.48542,-0.77379,1.20955,,211,56290.1,177.7,0.086253239,0.03318,-0.06105,0.08462,-0.14932,,211,56290.1,177.7,84.60605,0.59403,-0.2989,-0.28124,,211,56290.1,177.7,35.96208,0.59403,-0.2989,-0.28124
,212,56352.4,177.5,0.030150311,0.17614,-0.19291,-0.32523,-0.18206,,212,56352.4,177.5,0.006398491,0.00246,0.00561,0.04305,0.02408,,212,56352.4,177.5,75.28966,-0.50911,-0.29516,0.18957,,212,56352.4,177.5,20.19781,-0.50911,-0.29516,0.18957
,213,56367.8,177.4,0.033368908,0.19489,0.18083,-0.20127,0.34882,,213,56367.8,177.4,0.011842645,0.00456,-0.02918,0.03906,-0.04675,,213,56367.8,177.4,37.47171,-0.42639,-0.39105,0.22327,,213,56367.8,177.4,24.3628,-0.42639,-0.39105,0.22327
,214,56451.8,177.1,0.046962593,0.27387,0.29284,0.41099,0.13859,,214,56451.8,177.1,0.019866517,0.00766,-0.04874,-0.07252,-0.00539,,214,56451.8,177.1,213.89287,0.93956,0.57195,-0.40776,,214,56451.8,177.1,155.94443,0.93956,0.57195,-0.40776
,215,56488.3,177,0.049229422,0.28691,-0.27575,0.0529,-0.45615,,215,56488.3,177,0.006649761,0.00257,0.01883,-0.01284,0.04525,,215,56488.3,177,-9.28496,-0.13241,-0.09005,0.11278,,215,56488.3,177,-6.89876,-0.13241,-0.09005,0.11278
,216,56537,176.9,0.066523454,0.38736,-0.02463,-0.54021,0.3081,,216,56537,176.9,0.023680556,0.00915,0.01645,0.08105,-0.04806,,216,56537,176.9,206.6184,-0.66711,-0.67981,0.17718,,216,56537,176.9,136.51106,-0.66711,-0.67981,0.17718
,217,56567.8,176.8,0.166560953,0.96935,-0.3428,0.50574,-0.77205,,217,56567.8,176.8,0.019946026,0.00771,0.01606,-0.05516,0.06642,,217,56567.8,176.8,-61.81797,0.052,0.13505,0.23521,,217,56567.8,176.8,-16.47635,0.052,0.13505,0.23521
,218,56574,176.8,0.001227726,0.00714,-0.07461,0.03527,-0.01826,,218,56574,176.8,0.000596829,0.00023,0.01,-0.00491,-0.01033,,218,56574,176.8,-0.50424,0.03694,0.05714,0.018,,218,56574,176.8,0.17722,0.03694,0.05714,0.018
,219,56596.9,176.7,0.026106457,0.15186,0.20536,0.27087,0.19056,,219,56596.9,176.7,0.011081377,0.00429,-0.03418,-0.05008,-0.02471,,219,56596.9,176.7,-13.33914,0.17951,-0.19371,-0.06658,,219,56596.9,176.7,-9.52675,0.17951,-0.19371,-0.06658
,220,56639.1,176.6,0.07713469,0.44834,-0.3896,-0.13616,-0.52727,,220,56639.1,176.6,0.014332888,0.00555,0.03191,0.0564,0.03673,,220,56639.1,176.6,-95.90993,0.46308,1.27694,-0.28609,,220,56639.1,176.6,-139.36847,0.46308,1.27694,-0.28609
,221,56640.2,176.6,0.01351888,0.07858,0.02289,-0.23606,0.14942,,221,56640.2,176.6,0.002640595,0.00102,-0.00342,0.03019,-0.00996,,221,56640.2,176.6,65.8888,-0.04934,-0.56479,0.0506,,221,56640.2,176.6,31.75838,-0.04934,-0.56479,0.0506
,222,56666.9,176.5,0.230032015,1.33639,-0.64053,0.28353,-0.91963,,222,56666.9,176.5,0.035258507,0.01366,0.08336,-0.02789,0.07699,,222,56666.9,176.5,16.88047,-0.5587,0.04019,0.36259,,222,56666.9,176.5,36.11182,-0.5587,0.04019,0.36259
,223,56678.2,176.4,0.012251632,0.07116,-0.17757,-0.19867,0.01265,,223,56678.2,176.4,0.003166344,0.00123,0.01857,0.02673,-0.01292,,223,56678.2,176.4,-1.92865,-0.08233,0.10924,0.23678,,223,56678.2,176.4,3.04595,-0.08233,0.10924,0.23678
,224,56714.6,176.3,0.006962222,0.04041,-0.13059,-0.13676,0.06825,,224,56714.6,176.3,0.003015785,0.00117,0.02843,0.01671,-0.00903,,224,56714.6,176.3,-23.8384,0.0088,0.33016,-0.06245,,224,56714.6,176.3,-11.55069,0.0088,0.33016,-0.06245
,225,56765.8,176.2,0.014197579,0.08234,0.09233,-0.05643,0.26576,,225,56765.8,176.2,0.003482163,0.00135,-0.01286,0.00245,-0.03435,,225,56765.8,176.2,-23.56592,0.08634,-0.08631,-0.23641,,225,56765.8,176.2,-12.39258,0.08634,-0.08631,-0.23641
,226,56844,175.9,0.000480498,0.00278,-0.02584,0.02996,-0.03489,,226,56844,175.9,0.00083985,0.00033,0.00991,-0.00794,0.01284,,226,56844,175.9,6.12747,0.07814,0.4524,-0.0419,,226,56844,175.9,6.10741,0.07814,0.4524,-0.0419
,227,56864.8,175.9,0.045072598,0.26094,-0.43379,-0.06906,-0.26077,,227,56864.8,175.9,0.008923547,0.00347,0.05788,0.00614,0.00898,,227,56864.8,175.9,-23.32731,-0.03172,-0.25527,0.31011,,227,56864.8,175.9,1.12405,-0.03172,-0.25527,0.31011
,228,56920.3,175.7,0.000489006,0.00283,0.02763,0.00025,0.04544,,228,56920.3,175.7,0.000145978,0.00006,-0.00499,0.0005,-0.00562,,228,56920.3,175.7,0.24646,-0.02009,-0.00032,0.02372,,228,56920.3,175.7,0.06052,-0.02009,-0.00032,0.02372
,229,56951.7,175.6,0.002388333,0.01381,-0.10069,-0.05127,-0.03222,,229,56951.7,175.6,0.000821496,0.00032,0.01427,0.0103,-0.00315,,229,56951.7,175.6,-2.26944,0.04307,-0.04637,0.0886,,229,56951.7,175.6,0.25908,0.04307,-0.04637,0.0886
,230,56987.1,175.5,0.00025071,0.00145,0.01545,0.01772,0.02993,,230,56987.1,175.5,0.000037748,0.00001,-0.00214,-0.00258,0.00187,,230,56987.1,175.5,1.07854,0.10947,0.1375,-0.06146,,230,56987.1,175.5,1.2769,0.10947,0.1375,-0.06146
,231,57043.7,175.3,0.005685038,0.03281,-0.15504,-0.08949,-0.02762,,231,57043.7,175.3,0.0021401,0.00083,0.0265,0.01103,-0.00325,,231,57043.7,175.3,10.09247,-0.06135,-0.10348,-0.09539,,231,57043.7,175.3,4.45645,-0.06135,-0.10348,-0.09539
,232,57060.3,175.3,0.000944166,0.00545,0.0528,0.05085,0.00861,,232,57060.3,175.3,0.000552288,0.00022,-0.00983,-0.01089,-0.00043,,232,57060.3,175.3,8.93752,0.1485,0.17992,0.22868,,232,57060.3,175.3,6.37989,0.1485,0.17992,0.22868
,233,57098.2,175.1,0.017811158,0.10269,-0.01497,0.12166,-0.29609,,233,57098.2,175.1,0.007089069,0.00277,-0.00798,-0.00719,0.05149,,233,57098.2,175.1,-24.94448,0.10077,-0.51306,-0.03721,,233,57098.2,175.1,-1.75769,0.10077,-0.51306,-0.03721
,234,57135.5,175,0.015114907,0.08709,-0.16739,0.07791,-0.23022,,234,57135.5,175,0.004285453,0.00167,0.02414,-0.01487,0.02949,,234,57135.5,175,-22.19099,-0.00053,-0.28772,0.10747,,234,57135.5,175,-13.46381,-0.00053,-0.28772,0.10747
,235,57193.3,174.8,0.022859968,0.13158,-0.26689,-0.05248,-0.24,,235,57193.3,174.8,0.005099037,0.00199,0.03969,0.00669,0.01931,,235,57193.3,174.8,-24.44432,0.02404,0.14517,0.15756,,235,57193.3,174.8,-8.98647,0.02404,0.14517,0.15756
,236,57239.5,174.7,0.18271362,1.05087,-0.44773,0.07136,-0.91941,,236,57239.5,174.7,0.043625015,0.01707,0.04112,0.00092,0.12399,,236,57239.5,174.7,-57.71556,0.07666,-1.02493,0.01626,,236,57239.5,174.7,-7.64398,0.07666,-1.02493,0.01626
,237,57254.6,174.7,0.077232664,0.44408,-0.49105,-0.19975,-0.4038,,237,57254.6,174.7,0.019485599,0.00762,0.0754,0.03148,0.03081,,237,57254.6,174.7,127.81218,-0.25847,-0.39086,-0.16371,,237,57254.6,174.7,66.57039,-0.25847,-0.39086,-0.16371
,238,57304.3,174.5,0.043537811,0.25012,-0.16472,-0.00507,-0.47219,,238,57304.3,174.5,0.01415978,0.00555,0.00085,0.02557,0.06994,,238,57304.3,174.5,90.47359,-0.12255,-0.15607,-0.36198,,238,57304.3,174.5,53.10591,-0.12255,-0.15607,-0.36198
,239,57364.9,174.3,0.000836033,0.0048,0.04978,0.04626,-0.01343,,239,57364.9,174.3,0.000396821,0.00016,-0.00826,-0.00695,0.00626,,239,57364.9,174.3,0.78747,0.00483,0.00919,-0.07484,,239,57364.9,174.3,1.03182,0.00483,0.00919,-0.07484
,240,57374.7,174.3,0.000802886,0.00461,0.06456,0.02,-0.00621,,240,57374.7,174.3,0.000691933,0.00027,-0.0139,-0.00186,0.00865,,240,57374.7,174.3,2.1312,0.07638,-0.05935,-0.12493,,240,57374.7,174.3,3.66348,0.07638,-0.05935,-0.12493
,241,57399.7,174.2,0.017202484,0.09866,0.05095,-0.1042,0.29191,,241,57399.7,174.2,0.00543616,0.00213,0.00356,0.01057,-0.04481,,241,57399.7,174.2,-1.59979,0.11466,0.27152,0.06528,,241,57399.7,174.2,-0.63604,0.11466,0.27152,0.06528
,242,57472.3,174,0.100113763,0.57347,0.41901,0.01413,0.63063,,242,57472.3,174,0.018799665,0.00738,-0.04876,-0.00581,-0.07052,,242,57472.3,174,10.47485,0.01148,0.64858,0.01307,,242,57472.3,174,9.44968,0.01148,0.64858,0.01307
,243,57498.5,173.9,0.013004461,0.07446,-0.08448,0.05916,-0.25263,,243,57498.5,173.9,0.003696177,0.00145,0.01329,-0.00056,0.03571,,243,57498.5,173.9,21.68206,-0.34619,-0.18413,-0.10939,,243,57498.5,173.9,15.12507,-0.34619,-0.18413,-0.10939
,244,57529.1,173.8,0.005103702,0.02921,0.04449,-0.00631,0.16488,,244,57529.1,173.8,0.001143892,0.00045,0.00129,-0.00307,-0.02094,,244,57529.1,173.8,-5.27451,-0.05194,-0.02799,-0.05491,,244,57529.1,173.8,-2.10279,-0.05194,-0.02799,-0.05491
,245,57550.6,173.8,0.00145844,0.00834,-0.0167,0.02787,0.08536,,245,57550.6,173.8,0.001207201,0.00047,0.00533,-0.01142,-0.01778,,245,57550.6,173.8,-3.54672,-0.03728,-0.01303,-0.09117,,245,57550.6,173.8,-2.82466,-0.03728,-0.01303,-0.09117
,246,57584.8,173.7,0.031944034,0.18262,0.17313,0.26362,0.28836,,246,57584.8,173.7,0.013072167,0.00514,-0.00507,-0.05297,-0.04809,,246,57584.8,173.7,34.84274,-0.23828,0.23646,0.18318,,246,57584.8,173.7,36.1669,-0.23828,0.23646,0.18318
,247,57595.2,173.6,0.009272787,0.053,-0.17576,0.02765,-0.1461,,247,57595.2,173.6,0.002224705,0.00088,0.0288,-0.00131,0.00667,,247,57595.2,173.6,-10.73974,0.02512,-0.31342,0.06639,,247,57595.2,173.6,-2.83415,0.02512,-0.31342,0.06639
,248,57681.8,173.4,0.004440509,0.02534,0.05822,0.00171,-0.14816,,248,57681.8,173.4,0.005628298,0.00222,-0.0316,0.01132,0.03305,,248,57681.8,173.4,3.76955,0.00798,0.11147,-0.04954,,248,57681.8,173.4,1.12591,0.00798,0.11147,-0.04954
,249,57703.8,173.3,0.012671987,0.0723,0.07002,0.18506,0.18207,,249,57703.8,173.3,0.008260584,0.00326,0.00813,-0.04286,-0.03681,,249,57703.8,173.3,10.22982,-0.09368,0.18035,-0.02811,,249,57703.8,173.3,13.37033,-0.09368,0.18035,-0.02811
,250,57736.6,173.2,0.007225304,0.0412,0.11932,-0.01265,0.16371,,250,57736.6,173.2,0.001172794,0.00046,-0.00963,-0.00421,-0.01877,,250,57736.6,173.2,13.56351,0.03526,-0.02671,0.14797,,250,57736.6,173.2,5.38489,0.03526,-0.02671,0.14797
,251,57791,173,0.021925075,0.1249,0.12554,-0.16397,0.2868,,251,57791,173,0.004068227,0.00161,-0.00931,0.02195,-0.03222,,251,57791,173,-16.95569,0.04774,0.00346,-0.14432,,251,57791,173,-7.66634,0.04774,0.00346,-0.14432
,252,57853.5,172.9,0.028091708,0.15985,0.11812,0.31773,0.21201,,252,57853.5,172.9,0.018776155,0.00742,-0.0089,-0.07162,-0.04707,,252,57853.5,172.9,38.89151,-0.15657,0.39453,-0.11494,,252,57853.5,172.9,38.37066,-0.15657,0.39453,-0.11494
,253,57893.3,172.7,0.102699287,0.584,0.31756,-0.20358,0.66461,,253,57893.3,172.7,0.013279112,0.00525,-0.0227,0.03035,-0.06179,,253,57893.3,172.7,-7.07287,0.34722,-0.11699,-0.22431,,253,57893.3,172.7,-4.33894,0.34722,-0.11699,-0.22431
,254,57914.4,172.7,0.010058027,0.05717,0.0854,0.04738,0.21826,,254,57914.4,172.7,0.003159418,0.00125,-0.00172,-0.0184,-0.03015,,254,57914.4,172.7,11.10993,0.13204,0.1947,0.01404,,254,57914.4,172.7,7.56114,0.13204,0.1947,0.01404
,255,57954.2,172.6,0.019543504,0.11102,0.19284,-0.07804,0.26027,,255,57954.2,172.6,0.002538727,0.00101,-0.02727,0.00749,-0.01435,,255,57954.2,172.6,-11.10701,0.20939,0.16373,-0.19656,,255,57954.2,172.6,2.96689,0.20939,0.16373,-0.19656
,256,57989.8,172.4,0.000473261,0.00269,-0.00966,-0.0173,-0.0479,,256,57989.8,172.4,0.000646473,0.00026,-0.00769,0.00566,0.01285,,256,57989.8,172.4,-1.65922,0.11994,0.07514,0.02214,,256,57989.8,172.4,0.37927,0.11994,0.07514,0.02214
,257,58002.2,172.4,0.001687115,0.00958,-0.07007,-0.06474,0.02177,,257,58002.2,172.4,0.001521042,0.0006,0.02099,0.01272,0.00068,,257,58002.2,172.4,-1.90807,0.08707,-0.06908,-0.11108,,257,58002.2,172.4,-1.55754,0.08707,-0.06908,-0.11108
,258,58024.7,172.3,0.066436245,0.37694,0.45918,0.13262,0.38536,,258,58024.7,172.3,0.014650288,0.00581,-0.04809,-0.02228,-0.05478,,258,58024.7,172.3,-156.95509,-0.39568,-0.39353,-0.25701,,258,58024.7,172.3,-74.6733,-0.39568,-0.39353,-0.25701
,259,58096.3,172.1,0.012333659,0.06989,0.02173,-0.1895,0.18306,,259,58096.3,172.1,0.002463682,0.00098,-0.01002,0.02881,-0.00693,,259,58096.3,172.1,-14.39868,0.2025,0.18508,0.00071,,259,58096.3,172.1,-5.87341,0.2025,0.18508,0.00071
,260,58171.6,171.9,0.381997107,2.16185,0.87556,0.18158,1.16716,,260,58171.6,171.9,0.066922335,0.02661,-0.08897,-0.04863,-0.12777,,260,58171.6,171.9,473.30765,0.41233,0.1887,0.52149,,260,58171.6,171.9,200.09436,0.41233,0.1887,0.52149
,261,58211.9,171.8,0.276418008,1.56326,0.87915,0.22762,0.85938,,261,58211.9,171.8,0.0432532,0.01721,-0.10831,-0.0316,-0.06692,,261,58211.9,171.8,168.39323,0.30154,0.21756,0.04952,,261,58211.9,171.8,76.16327,0.30154,0.21756,0.04952
,262,58219.9,171.8,0.028864057,0.16322,-0.09751,-0.34084,0.19374,,262,58219.9,171.8,0.007852748,0.00312,0.00865,0.05194,-0.01877,,262,58219.9,171.8,5.94318,0.05233,-0.1218,-0.12288,,262,58219.9,171.8,6.34022,0.05233,-0.1218,-0.12288
,263,58257.2,171.7,0.077287015,0.43675,0.17751,-0.4005,0.49482,,263,58257.2,171.7,0.014716421,0.00586,-0.03564,0.04938,-0.04638,,263,58257.2,171.7,7.54486,-0.03296,-0.15533,-0.08155,,263,58257.2,171.7,4.81864,-0.03296,-0.15533,-0.08155
,264,58286.5,171.6,0.023314588,0.13168,-0.16913,-0.30802,-0.09058,,264,58286.5,171.6,0.004776806,0.0019,0.00601,0.04294,0.00482,,264,58286.5,171.6,10.80571,0.01747,-0.09024,0.02121,,264,58286.5,171.6,6.50993,0.01747,-0.09024,0.02121
,265,58310.2,171.5,0.047782427,0.26977,-0.33782,-0.39442,0.00932,,265,58310.2,171.5,0.008616566,0.00343,0.03366,0.04661,-0.01133,,265,58310.2,171.5,30.51608,-0.1302,-0.05131,0.05436,,265,58310.2,171.5,13.11331,-0.1302,-0.05131,0.05436
,266,58367,171.3,0.00970492,0.05474,-0.11984,-0.20032,0.01574,,266,58367,171.3,0.003345229,0.00133,0.01567,0.03284,-0.00325,,266,58367,171.3,7.78227,-0.04853,-0.06132,-0.10115,,266,58367,171.3,4.33445,-0.04853,-0.06132,-0.10115
,267,58374.6,171.3,0.231280274,1.30434,0.00148,0.82261,-0.79225,,267,58374.6,171.3,0.044276053,0.01766,-0.01623,-0.09011,0.09634,,267,58374.6,171.3,178.32582,0.07331,0.27016,-0.19679,,267,58374.6,171.3,78.86397,0.07331,0.27016,-0.19679
,268,58468.1,171,0.082793471,0.46618,0.10619,-0.49556,0.45752,,268,58468.1,171,0.017095027,0.00683,-0.01772,0.06418,-0.04897,,268,58468.1,171,-28.05679,-0.06417,0.03399,-0.07836,,268,58468.1,171,-12.66456,-0.06417,0.03399,-0.07836
,269,58473.4,171,0.054418989,0.30638,-0.44688,0.05054,-0.32269,,269,58473.4,171,0.01046921,0.00418,0.05931,-0.00866,0.02431,,269,58473.4,171,-1.17978,0.35695,0.47876,-0.41159,,269,58473.4,171,-12.42045,0.35695,0.47876,-0.41159
,270,58515.1,170.9,0.221813928,1.24795,0.26181,-0.42681,0.99862,,270,58515.1,170.9,0.044144057,0.01765,-0.0036,0.04167,-0.12611,,270,58515.1,170.9,-344.78981,-0.31461,0.37645,-0.48897,,270,58515.1,170.9,-138.78321,-0.31461,0.37645,-0.48897
,271,58538.2,170.8,0.057158897,0.32145,-0.39904,0.19462,-0.35263,,271,58538.2,170.8,0.016078138,0.00643,0.06973,-0.0341,0.0202,,271,58538.2,170.8,6.90271,-0.17277,-0.09183,0.1033,,271,58538.2,170.8,12.07079,-0.17277,-0.09183,0.1033
,272,58585.1,170.7,0.111440544,0.62623,-0.23464,0.27041,-0.70573,,272,58585.1,170.7,0.027747702,0.01111,0.01203,-0.00978,0.10426,,272,58585.1,170.7,54.40948,0.1345,0.0424,-0.192,,272,58585.1,170.7,33.23072,0.1345,0.0424,-0.192
,273,58600.3,170.6,0.058959528,0.33123,-0.02832,0.5348,-0.21076,,273,58600.3,170.6,0.015921722,0.00638,0.02596,-0.07389,0.0156,,273,58600.3,170.6,-2.01037,0.12235,-0.02053,-0.0483,,273,58600.3,170.6,-6.9552,0.12235,-0.02053,-0.0483
,274,58619,170.6,0.058229686,0.32703,-0.02675,0.47898,-0.31127,,274,58619,170.6,0.01612445,0.00646,0.00507,-0.07333,0.03251,,274,58619,170.6,-30.49551,0.03761,-0.16257,-0.04559,,274,58619,170.6,-18.76349,0.03761,-0.16257,-0.04559
,275,58715.6,170.3,0.120168584,0.67377,0.14749,0.63707,-0.49614,,275,58715.6,170.3,0.026004545,0.01044,-0.02197,-0.0853,0.05173,,275,58715.6,170.3,-102.53459,-0.04699,-0.21993,0.14199,,275,58715.6,170.3,-47.82413,-0.04699,-0.21993,0.14199
,276,58742.3,170.2,0.168825615,0.94616,0.66546,0.56825,0.42475,,276,58742.3,170.2,0.042928411,0.01723,-0.06804,-0.09085,-0.06598,,276,58742.3,170.2,-135.41928,-0.31604,0.00201,-0.1838,,276,58742.3,170.2,-58.91354,-0.31604,0.00201,-0.1838
,277,58762.6,170.2,0.038860907,0.21771,-0.05278,0.23306,-0.40076,,277,58762.6,170.2,0.007032301,0.00282,-0.00268,-0.03204,0.04231,,277,58762.6,170.2,-55.5297,-0.04786,-0.21931,0.17267,,277,58762.6,170.2,-25.4642,-0.04786,-0.21931,0.17267
,278,58794.6,170.1,0.374139454,2.09494,-1.22535,-0.45396,-0.6224,,278,58794.6,170.1,0.091252924,0.03667,0.17181,0.04983,0.06832,,278,58794.6,170.1,-127.31733,0.17748,0.0816,0.02496,,278,58794.6,170.1,-63.81995,0.17748,0.0816,0.02496
,279,58816.3,170,0.099086839,0.55462,0.41738,-0.22253,0.57523,,279,58816.3,170,0.019220529,0.00773,-0.06263,0.02927,-0.05429,,279,58816.3,170,-100.82234,-0.18108,0.22388,-0.15377,,279,58816.3,170,-46.16671,-0.18108,0.22388,-0.15377
,280,58819.6,170,0.137599226,0.77014,0.54955,0.37839,0.57005,,280,58819.6,170,0.034129236,0.01372,-0.05191,-0.05681,-0.0883,,280,58819.6,170,34.66828,-0.10362,0.07505,0.17907,,280,58819.6,170,25.85561,-0.10362,0.07505,0.17907
,281,58889.4,169.8,0.06082945,0.34006,0.1929,0.50604,-0.21626,,281,58889.4,169.8,0.015973318,0.00643,-0.01672,-0.0783,0.00428,,281,58889.4,169.8,-56.27542,0.22179,-0.25845,0.14502,,281,58889.4,169.8,-30.12957,0.22179,-0.25845,0.14502
