,State,Energy(cm-1),Wavelength(nm),fosc(ELEC),T2(au^2),TX(au),TY(au),TZ(au) ,,,State,Energy(cm-1),Wavelength(nm),fosc(VELO),T2(au^2),TX(au),TY(au),TZ(au) ,,State,Energy(cm-1),Wavelength(nm),R(ELEC),MX(au),MY(au) ,MZ(au),,,State,Energy(cm-1),Wavelength(nm),R(VELO),MX(au),MY(au) ,MZ(au)
,184,70526.7,141.8,0.002285607,0.01067,0.00162,-0.09792,0.03284,,,184,70526.7,141.8,0.000775196,0.00037,0.01021,0.01634,-0.00157,,184,70526.7,141.8,7.38376,-0.00993,-0.12679,0.09934,,,184,70526.7,141.8,3.41759,-0.00993,-0.12679,0.09934
,185,70666.3,141.5,0.003326576,0.0155,-0.07719,0.03634,-0.09066,,,185,70666.3,141.5,0.002342068,0.00113,0.03163,0.00622,0.00961,,185,70666.3,141.5,19.8754,0.03865,0.21047,-0.41357,,,185,70666.3,141.5,2.10954,0.03865,0.21047,-0.41357
,186,70722.3,141.4,0.004233087,0.0197,0.1292,-0.02143,0.05053,,,186,70722.3,141.4,0.004990222,0.00241,-0.04414,0.01317,-0.01705,,186,70722.3,141.4,-14.77324,-0.21992,0.03807,-0.04168,,,186,70722.3,141.4,-15.97425,-0.21992,0.03807,-0.04168
,187,70771.6,141.3,0.050109216,0.2331,0.09256,-0.31187,0.35674,,,187,70771.6,141.3,0.019382058,0.00937,-0.04286,0.0649,-0.05767,,187,70771.6,141.3,65.37624,0.19438,-0.27597,0.09702,,,187,70771.6,141.3,46.54787,0.19438,-0.27597,0.09702
,188,70834.2,141.2,0.005106336,0.02373,0.07751,0.11096,-0.07357,,,188,70834.2,141.2,0.006231661,0.00302,-0.02357,-0.0493,-0.00558,,188,70834.2,141.2,-19.25384,0.10925,-0.2508,0.29195,,,188,70834.2,141.2,-11.91921,0.10925,-0.2508,0.29195
,189,70863.2,141.1,0.002161699,0.01004,0.02902,0.08145,-0.05065,,,189,70863.2,141.1,0.003578445,0.00173,-0.01554,-0.02907,0.02543,,189,70863.2,141.1,-7.69241,-0.16978,-0.03981,0.16083,,,189,70863.2,141.1,-11.51377,-0.16978,-0.03981,0.16083
,190,70904.6,141,0.030292839,0.14065,0.05032,0.33535,-0.16018,,,190,70904.6,141,0.018567608,0.009,-0.03645,-0.07955,0.03661,,190,70904.6,141,30.35553,-0.05204,0.25574,0.11708,,,190,70904.6,141,20.66353,-0.05204,0.25574,0.11708
,191,70970.1,140.9,0.007151092,0.03317,0.06063,0.15428,-0.07546,,,191,70970.1,140.9,0.005796979,0.00281,-0.0184,-0.04451,0.02219,,191,70970.1,140.9,-9.63589,0.00438,-0.04041,0.19176,,,191,70970.1,140.9,-8.70768,0.00438,-0.04041,0.19176
,192,70993.6,140.9,0.021955667,0.10181,-0.10532,-0.28706,0.09119,,,192,70993.6,140.9,0.018220863,0.00884,0.01997,0.08049,-0.04431,,192,70993.6,140.9,-3.7736,0.06983,0.01218,0.03122,,,192,70993.6,140.9,-1.44559,0.06983,0.01218,0.03122
,193,71055.2,140.7,0.007840355,0.03633,0.00375,0.17079,0.08452,,,193,71055.2,140.7,0.005630688,0.00273,-0.01151,-0.04004,-0.03161,,193,71055.2,140.7,10.84469,-0.10812,0.22154,-0.1707,,,193,71055.2,140.7,3.24822,-0.10812,0.22154,-0.1707
,194,71095.9,140.7,0.012391991,0.05738,-0.00948,0.10882,-0.21319,,,194,71095.9,140.7,0.005099831,0.00248,0.01174,-0.01428,0.04622,,194,71095.9,140.7,-14.41639,-0.206,0.02918,0.16749,,,194,71095.9,140.7,-7.14032,-0.206,0.02918,0.16749
,195,71161.1,140.5,0.006864174,0.03176,0.08796,-0.09425,0.12303,,,195,71161.1,140.5,0.003803985,0.00185,-0.02334,0.0249,-0.02619,,195,71161.1,140.5,5.96806,0.20697,0.04405,-0.01134,,,195,71161.1,140.5,4.99605,0.20697,0.04405,-0.01134
,196,71257.3,140.3,0.000124676,0.00058,0.00227,-0.02099,-0.01142,,,196,71257.3,140.3,0.00013182,0.00006,0.00595,-0.00097,0.00527,,196,71257.3,140.3,0.93053,0.12876,-0.01262,-0.12407,,,196,71257.3,140.3,-0.18113,0.12876,-0.01262,-0.12407
,197,71273.6,140.3,0.004136199,0.01911,0.03806,0.12669,-0.04006,,,197,71273.6,140.3,0.002761568,0.00135,-0.01854,-0.02884,0.01304,,197,71273.6,140.3,-4.1347,0.11913,-0.142,-0.11697,,,197,71273.6,140.3,-0.52511,0.11913,-0.142,-0.11697
,198,71292.4,140.3,0.012056907,0.05568,-0.13024,0.18176,-0.07534,,,198,71292.4,140.3,0.005752954,0.0028,0.0366,-0.02346,0.03022,,198,71292.4,140.3,-35.36793,0.09908,-0.34311,-0.00331,,,198,71292.4,140.3,-16.80145,0.09908,-0.34311,-0.00331
,199,71400.1,140.1,0.014264228,0.06577,-0.21137,-0.11976,0.08215,,,199,71400.1,140.1,0.008599895,0.0042,0.05682,0.03058,-0.00574,,199,71400.1,140.1,31.56095,-0.13568,-0.17332,0.21314,,,199,71400.1,140.1,20.62552,-0.13568,-0.17332,0.21314
,200,71430.9,140,0.004559656,0.02101,0.13048,-0.03789,0.05052,,,200,71430.9,140,0.005770335,0.00282,-0.04942,0.01714,-0.00901,,200,71430.9,140,-4.80233,-0.00009,0.18252,-0.0645,,,200,71430.9,140,-5.37942,-0.00009,0.18252,-0.0645
,201,71507.9,139.8,0.007602562,0.035,0.13492,-0.11651,0.05677,,,201,71507.9,139.8,0.004108789,0.00201,-0.03511,0.02109,-0.01818,,201,71507.9,139.8,6.05807,0.05441,-0.13685,-0.18384,,,201,71507.9,139.8,2.10579,0.05441,-0.13685,-0.18384
,202,71548.2,139.8,0.000913067,0.0042,0.04277,-0.04573,0.01675,,,202,71548.2,139.8,0.001009415,0.00049,-0.01152,0.01875,0.00302,,202,71548.2,139.8,-0.95399,-0.0856,-0.02191,0.03794,,,202,71548.2,139.8,-0.99756,-0.0856,-0.02191,0.03794
,203,71580.1,139.7,0.004618647,0.02124,-0.05334,-0.11295,0.07509,,,203,71580.1,139.7,0.001897888,0.00093,0.02005,0.01714,-0.01526,,203,71580.1,139.7,1.07093,-0.08888,0.07053,0.07321,,,203,71580.1,139.7,2.44343,-0.08888,0.07053,0.07321
,204,71668.2,139.5,0.007050051,0.03238,-0.02263,0.03703,0.17465,,,204,71668.2,139.5,0.004346125,0.00213,-0.00357,0.00184,-0.04596,,204,71668.2,139.5,5.3746,0.03901,0.02255,0.06555,,,204,71668.2,139.5,4.49128,0.03901,0.02255,0.06555
,205,71726.1,139.4,0.001444803,0.00663,-0.03055,0.06714,-0.03451,,,205,71726.1,139.4,0.000186191,0.00009,0.00439,-0.00847,0.00052,,205,71726.1,139.4,-4.19984,0.09203,-0.05962,0.06069,,,205,71726.1,139.4,-1.35687,0.09203,-0.05962,0.06069
,206,71759.4,139.4,0.002448936,0.01124,-0.06692,-0.08178,-0.00827,,,206,71759.4,139.4,0.001617396,0.00079,0.02449,0.01073,0.00886,,206,71759.4,139.4,0.38011,-0.03978,0.04184,-0.18923,,,206,71759.4,139.4,3.17444,-0.03978,0.04184,-0.18923
,207,71831.7,139.2,0.00708758,0.03248,-0.01317,-0.173,0.04878,,,207,71831.7,139.2,0.002252213,0.00111,0.01383,0.02886,-0.00904,,207,71831.7,139.2,6.17152,0.06967,-0.09212,-0.03955,,,207,71831.7,139.2,1.92644,0.06967,-0.09212,-0.03955
,208,71879.8,139.1,0.002950342,0.01351,-0.05248,-0.06115,0.08378,,,208,71879.8,139.1,0.001439656,0.00071,0.01599,0.0033,-0.02099,,208,71879.8,139.1,-0.58978,-0.0356,0.08067,0.02165,,,208,71879.8,139.1,1.09081,-0.0356,0.08067,0.02165
,209,71939.3,139,0.006250422,0.0286,0.03122,-0.15975,-0.04592,,,209,71939.3,139,0.003289754,0.00162,-0.00788,0.03482,0.01851,,209,71939.3,139,-6.53557,0.09273,0.1254,-0.0713,,,209,71939.3,139,-3.33169,0.09273,0.1254,-0.0713
,210,71971.9,138.9,0.012095086,0.05532,-0.02379,-0.22505,0.06411,,,210,71971.9,138.9,0.003955552,0.00195,-0.00099,0.04393,-0.0039,,210,71971.9,138.9,-19.80831,-0.03737,0.21607,0.08926,,,210,71971.9,138.9,-13.19757,-0.03737,0.21607,0.08926
,211,71987,138.9,0.001828713,0.00836,-0.00705,-0.07478,0.05217,,,211,71987,138.9,0.000847645,0.00042,-0.00035,0.00748,-0.019,,211,71987,138.9,-5.04035,0.13132,0.19073,0.0862,,,211,71987,138.9,0.36906,0.13132,0.19073,0.0862
,212,72057.4,138.8,0.013838333,0.06322,0.043,-0.1359,0.20714,,,212,72057.4,138.8,0.004952769,0.00244,-0.01378,0.02771,-0.03849,,212,72057.4,138.8,-0.7011,0.12996,-0.12824,-0.11829,,,212,72057.4,138.8,1.13719,0.12996,-0.12824,-0.11829
,213,72069.2,138.8,0.001659239,0.00758,-0.0354,-0.03501,0.07142,,,213,72069.2,138.8,0.001350669,0.00067,0.00885,0.01291,-0.0205,,213,72069.2,138.8,-10.44819,0.08456,0.20245,-0.16915,,,213,72069.2,138.8,-9.80558,0.08456,0.20245,-0.16915
,214,72118.9,138.7,0.008868868,0.04049,0.0145,0.11365,-0.1654,,,214,72118.9,138.7,0.001918969,0.00095,-0.00409,-0.02204,0.02106,,214,72118.9,138.7,-11.27016,-0.11168,-0.09029,0.0727,,,214,72118.9,138.7,-5.70651,-0.11168,-0.09029,0.0727
,215,72138.6,138.6,0.002278232,0.0104,0.01804,-0.00124,0.10035,,,215,72138.6,138.6,0.000411129,0.0002,-0.00585,0.00531,-0.01184,,215,72138.6,138.6,3.34956,0.1796,-0.08753,0.03743,,,215,72138.6,138.6,2.80916,0.1796,-0.08753,0.03743
,216,72309.8,138.3,0.016892388,0.07691,0.08281,-0.06394,-0.25683,,,216,72309.8,138.3,0.014704176,0.00727,-0.0277,0.03571,0.07228,,216,72309.8,138.3,-11.7903,0.10924,-0.18052,0.17754,,,216,72309.8,138.3,-4.80651,0.10924,-0.18052,0.17754
,217,72373,138.2,0.006440488,0.0293,0.02663,-0.15861,-0.05858,,,217,72373,138.2,0.007695426,0.00381,-0.01386,0.05499,0.0243,,217,72373,138.2,-14.0095,-0.02985,0.19206,-0.02631,,,217,72373,138.2,-14.77666,-0.02985,0.19206,-0.02631
,218,72400.1,138.1,0.005413059,0.02461,-0.01686,-0.13371,0.08031,,,218,72400.1,138.1,0.001560165,0.00077,0.01412,0.01152,-0.02097,,218,72400.1,138.1,-11.99818,-0.10618,0.07063,-0.22157,,,218,72400.1,138.1,-5.66081,-0.10618,0.07063,-0.22157
,219,72499.5,137.9,0.003423378,0.01555,-0.01209,-0.01152,0.12356,,,219,72499.5,137.9,0.00026921,0.00013,0.00227,-0.00624,-0.00945,,219,72499.5,137.9,-12.99652,0.02268,0.15887,-0.20608,,,219,72499.5,137.9,-1.43849,0.02268,0.15887,-0.20608
,220,72516.8,137.9,0.002812975,0.01277,0.04521,-0.10268,-0.01353,,,220,72516.8,137.9,0.003424072,0.0017,-0.0179,0.03202,0.01873,,220,72516.8,137.9,6.5983,0.14248,-0.04092,-0.24784,,,220,72516.8,137.9,12.1346,0.14248,-0.04092,-0.24784
,221,72545.6,137.8,0.001535256,0.00697,0.04639,-0.06854,-0.01083,,,221,72545.6,137.8,0.002075686,0.00103,-0.0208,0.01844,0.01603,,221,72545.6,137.8,-1.17031,0.00455,0.04716,-0.04978,,,221,72545.6,137.8,0.03275,0.00455,0.04716,-0.04978
,222,72571.2,137.8,0.004872443,0.0221,0.02372,0.06876,-0.12966,,,222,72571.2,137.8,0.001052513,0.00052,-0.00727,-0.00252,0.02151,,222,72571.2,137.8,-6.9081,-0.04077,-0.17017,0.01531,,,222,72571.2,137.8,-1.50443,-0.04077,-0.17017,0.01531
,223,72651.2,137.6,0.022290607,0.10101,0.00967,0.28514,-0.14003,,,223,72651.2,137.6,0.007772564,0.00386,-0.00821,-0.0553,0.0271,,223,72651.2,137.6,-37.37858,0.20609,-0.19331,0.18678,,,223,72651.2,137.6,-20.02251,0.20609,-0.19331,0.18678
,224,72698.9,137.6,0.002349085,0.01064,0.01559,0.08105,-0.06186,,,224,72698.9,137.6,0.001128335,0.00056,0.00139,-0.00092,-0.02362,,224,72698.9,137.6,-5.17886,-0.17166,-0.25768,-0.2033,,,224,72698.9,137.6,-6.83265,-0.17166,-0.25768,-0.2033
,225,72755.3,137.4,0.014796318,0.06695,0.17512,-0.07117,-0.17669,,,225,72755.3,137.4,0.005571657,0.00277,-0.04051,0.01695,0.02902,,225,72755.3,137.4,-19.14774,-0.3034,-0.08059,-0.03838,,,225,72755.3,137.4,-13.95052,-0.3034,-0.08059,-0.03838
,226,72821.4,137.3,0.018410725,0.08323,0.14785,-0.0255,-0.24642,,,226,72821.4,137.3,0.012683869,0.00631,-0.03499,0.00815,0.07087,,226,72821.4,137.3,10.22352,0.05555,0.23091,-0.07857,,,226,72821.4,137.3,7.99904,0.05555,0.23091,-0.07857
,227,72868.3,137.2,0.001266181,0.00572,0.02483,0.01269,-0.07031,,,227,72868.3,137.2,0.001970452,0.00098,-0.01458,0.0266,0.00783,,227,72868.3,137.2,-3.16539,0.25428,0.23497,0.22772,,,227,72868.3,137.2,-6.1434,0.25428,0.23497,0.22772
,228,72974.6,137,0.004047787,0.01826,-0.00806,0.10278,0.08736,,,228,72974.6,137,0.001330831,0.00066,-0.00762,-0.01987,-0.01452,,228,72974.6,137,10.70985,0.05021,0.0361,0.22219,,,228,72974.6,137,6.13457,0.05021,0.0361,0.22219
,229,73056.9,136.9,0.007919824,0.03569,-0.03754,0.05942,0.17535,,,229,73056.9,136.9,0.001520482,0.00076,0.00121,-0.01623,-0.02223,,229,73056.9,136.9,-11.78594,-0.03146,-0.15993,-0.0951,,,229,73056.9,136.9,-6.61713,-0.03146,-0.15993,-0.0951
,230,73061,136.9,0.03729437,0.16805,-0.30552,0.2067,0.17883,,,230,73061,136.9,0.015989068,0.00798,0.0726,-0.02472,-0.04585,,230,73061,136.9,-7.4763,0.26337,0.31865,-0.00705,,,230,73061,136.9,-16.38188,0.26337,0.31865,-0.00705
,231,73099,136.8,0.02250543,0.10136,-0.13191,0.26308,-0.12143,,,231,73099,136.8,0.006830699,0.00341,0.03071,-0.04469,0.02173,,231,73099,136.8,13.45311,-0.01432,0.01751,-0.1815,,,231,73099,136.8,7.31189,-0.01432,0.01751,-0.1815
,232,73166.4,136.7,0.00514241,0.02314,0.10154,-0.02812,-0.10972,,,232,73166.4,136.7,0.004194632,0.0021,-0.02726,0.01762,0.03231,,232,73166.4,136.7,3.15578,-0.05237,-0.24265,-0.04727,,,232,73166.4,136.7,6.18767,-0.05237,-0.24265,-0.04727
,233,73170.7,136.7,0.00621338,0.02796,-0.04957,0.10198,-0.12287,,,233,73170.7,136.7,0.005411633,0.00271,0.00007,-0.01972,0.04814,,233,73170.7,136.7,2.13289,-0.05064,0.06828,0.04028,,,233,73170.7,136.7,-0.83235,-0.05064,0.06828,0.04028
,234,73249.9,136.5,0.002039628,0.00917,-0.08123,0.02954,-0.04119,,,234,73249.9,136.5,0.001498698,0.00075,0.01194,-0.00089,0.02464,,234,73249.9,136.5,-1.44271,0.0342,0.02398,0.02404,,,234,73249.9,136.5,-1.38339,0.0342,0.02398,0.02404
,235,73265.6,136.5,0.012966929,0.05827,-0.16395,-0.00467,0.1771,,,235,73265.6,136.5,0.00888904,0.00445,0.05129,-0.01053,-0.04135,,235,73265.6,136.5,-3.20724,0.08264,-0.04946,0.03678,,,235,73265.6,136.5,-4.57369,0.08264,-0.04946,0.03678
,236,73286.2,136.5,0.007367023,0.03309,0.02584,0.01221,-0.17966,,,236,73286.2,136.5,0.002845379,0.00143,0.01714,-0.0171,0.02897,,236,73286.2,136.5,-17.19567,-0.07154,-0.11887,0.18465,,,236,73286.2,136.5,-8.69114,-0.07154,-0.11887,0.18465
,237,73323.6,136.4,0.004280112,0.01922,-0.13424,0.03443,0.0033,,,237,73323.6,136.4,0.001907552,0.00096,0.0228,-0.00898,0.01885,,237,73323.6,136.4,-12.89744,0.18974,-0.08148,0.27884,,,237,73323.6,136.4,-14.55559,0.18974,-0.08148,0.27884
,238,73401.2,136.2,0.005046095,0.02263,0.06703,0.13422,-0.01109,,,238,73401.2,136.2,0.004007125,0.00201,-0.01703,-0.03375,-0.0241,,238,73401.2,136.2,-7.15086,0.00946,-0.09391,0.28831,,,238,73401.2,136.2,5.55314,0.00946,-0.09391,0.28831
,239,73403.7,136.2,0.005187217,0.02326,0.0876,0.05582,0.11169,,,239,73403.7,136.2,0.005917264,0.00297,-0.03651,-0.00789,-0.03967,,239,73403.7,136.2,-6.46208,-0.09526,-0.15369,0.02881,,,239,73403.7,136.2,-5.00163,-0.09526,-0.15369,0.02881
,240,73450.8,136.1,0.012603798,0.05649,0.19932,-0.12918,-0.00878,,,240,73450.8,136.1,0.002818882,0.00142,-0.03482,0.01316,-0.00545,,240,73450.8,136.1,-17.55388,-0.25853,-0.10121,-0.139,,,240,73450.8,136.1,-11.86959,-0.25853,-0.10121,-0.139
,241,73461.1,136.1,0.029763145,0.13338,0.21698,-0.10036,-0.27609,,,241,73461.1,136.1,0.014237029,0.00715,-0.04894,0.03356,0.06022,,241,73461.1,136.1,-17.82632,-0.21111,0.086,-0.06022,,,241,73461.1,136.1,-13.50929,-0.21111,0.086,-0.06022
,242,73504.8,136,0.001028403,0.00461,0.00877,0.05867,-0.03296,,,242,73504.8,136,0.000335731,0.00017,-0.01137,-0.00338,0.0053,,242,73504.8,136,-7.71831,0.04137,-0.28234,0.0051,,,242,73504.8,136,-0.71867,0.04137,-0.28234,0.0051
,243,73525.2,136,0.001685687,0.00755,0.08401,0.01791,0.013,,,243,73525.2,136,0.000956829,0.00048,-0.01218,-0.01279,-0.013,,243,73525.2,136,0.12139,-0.00847,0.09059,-0.05023,,,243,73525.2,136,0.56565,-0.00847,0.09059,-0.05023
,244,73611.3,135.8,0.008186725,0.03661,0.09026,-0.158,0.05917,,,244,73611.3,135.8,0.000297818,0.00015,-0.00728,0.00833,-0.00525,,244,73611.3,135.8,-15.92351,-0.28123,0.02339,-0.07935,,,244,73611.3,135.8,-3.73589,-0.28123,0.02339,-0.07935
,245,73649.6,135.8,0.012444555,0.05563,0.02987,-0.18718,-0.14035,,,245,73649.6,135.8,0.003784822,0.00191,0.01831,0.03658,0.01522,,245,73649.6,135.8,-3.17034,-0.20335,-0.09615,0.13287,,,245,73649.6,135.8,7.32931,-0.20335,-0.09615,0.13287
,246,73708.3,135.7,0.005141201,0.02296,0.07057,0.10755,0.08009,,,246,73708.3,135.7,0.005110731,0.00257,-0.03114,-0.04003,-0.00169,,246,73708.3,135.7,9.78021,0.27648,-0.15051,0.21751,,,246,73708.3,135.7,4.14503,0.27648,-0.15051,0.21751
,247,73768.2,135.6,0.026732171,0.1193,-0.12444,0.27674,0.16502,,,247,73768.2,135.6,0.017970742,0.00906,0.02855,-0.07299,-0.05402,,247,73768.2,135.6,29.79731,0.37956,0.2311,0.28168,,,247,73768.2,135.6,29.8043,0.37956,0.2311,0.28168
,248,73783.7,135.5,0.005425862,0.02421,-0.00012,-0.03245,0.15217,,,248,73783.7,135.5,0.001829995,0.00092,-0.00682,0.0096,-0.028,,248,73783.7,135.5,-2.11638,0.07577,0.16628,0.00602,,,248,73783.7,135.5,-1.2783,0.07577,0.16628,0.00602
,249,73804.4,135.5,0.02055852,0.0917,0.01223,-0.3013,-0.02776,,,249,73804.4,135.5,0.01564877,0.00789,-0.00295,0.08589,0.02252,,249,73804.4,135.5,31.20651,-0.26473,-0.19916,-0.33942,,,249,73804.4,135.5,33.60727,-0.26473,-0.19916,-0.33942
,250,73830.7,135.4,0.016097003,0.07178,0.16886,0.01174,-0.20767,,,250,73830.7,135.4,0.008997079,0.00454,-0.04213,-0.00256,0.05252,,250,73830.7,135.4,-8.4769,-0.2757,-0.23111,-0.15066,,,250,73830.7,135.4,-6.02047,-0.2757,-0.23111,-0.15066
,251,73874.2,135.4,0.007903831,0.03522,-0.06975,0.16151,-0.06537,,,251,73874.2,135.4,0.002953406,0.00149,0.01024,-0.02728,0.02534,,251,73874.2,135.4,4.24337,0.05273,0.02581,-0.1302,,,251,73874.2,135.4,4.84988,0.05273,0.02581,-0.1302
,252,73940.9,135.2,0.008437694,0.03757,-0.00872,-0.11264,0.15749,,,252,73940.9,135.2,0.00413767,0.00209,-0.00712,0.03739,-0.02534,,252,73940.9,135.2,13.18784,0.07689,-0.27575,-0.01535,,,252,73940.9,135.2,14.6499,0.07689,-0.27575,-0.01535
,253,73983.1,135.2,0.006814354,0.03032,-0.06356,0.15477,0.04828,,,253,73983.1,135.2,0.002633301,0.00133,0.00869,-0.03544,-0.0004,,253,73983.1,135.2,0.06373,0.12453,-0.04583,0.31368,,,253,73983.1,135.2,-3.61026,0.12453,-0.04583,0.31368
,254,74007.3,135.1,0.002996697,0.01333,0.0106,0.0526,-0.10223,,,254,74007.3,135.1,0.001357571,0.00069,0.00652,-0.02029,0.01525,,254,74007.3,135.1,-13.73853,0.07482,0.05539,0.32131,,,254,74007.3,135.1,-5.96284,0.07482,0.05539,0.32131
,255,74078.6,135,0.018481139,0.08213,-0.17478,-0.06039,0.21894,,,255,74078.6,135,0.010735799,0.00544,0.05105,-0.00175,-0.05316,,255,74078.6,135,-14.76026,0.16676,0.10681,0.01959,,,255,74078.6,135,-10.17595,0.16676,0.10681,0.01959
,256,74168,134.8,0.029709011,0.13187,0.10558,0.03876,-0.34528,,,256,74168,134.8,0.021882033,0.01109,-0.03554,-0.00721,0.09888,,256,74168,134.8,-24.61162,-0.14604,-0.6565,0.03285,,,256,74168,134.8,-18.37831,-0.14604,-0.6565,0.03285
,257,74205.7,134.8,0.011197059,0.04968,-0.04252,0.12132,-0.18206,,,257,74205.7,134.8,0.009551643,0.00484,0.01877,-0.0244,0.06242,,257,74205.7,134.8,-2.95053,-0.18732,-0.26977,-0.10165,,,257,74205.7,134.8,4.57093,-0.18732,-0.26977,-0.10165
,258,74266,134.7,0.020082687,0.08902,-0.15202,0.23265,0.10857,,,258,74266,134.7,0.015425721,0.00783,0.04107,-0.07317,-0.02808,,258,74266,134.7,4.91753,0.18166,0.07242,0.19524,,,258,74266,134.7,4.62564,0.18166,0.07242,0.19524
,259,74351.7,134.5,0.008178304,0.03621,0.01817,0.17436,0.07403,,,259,74351.7,134.5,0.002937557,0.00149,-0.01264,-0.03541,-0.00887,,259,74351.7,134.5,4.14996,0.16483,0.01634,0.03995,,,259,74351.7,134.5,4.19875,0.16483,0.01634,0.03995
,260,74436,134.3,0.018922434,0.08369,0.19478,-0.00573,-0.21382,,,260,74436,134.3,0.022830871,0.01161,-0.07207,0.01803,0.07807,,260,74436,134.3,-30.73792,0.05456,-0.12656,0.35802,,,260,74436,134.3,-30.21616,0.05456,-0.12656,0.35802
,261,74474,134.3,0.036763175,0.16251,0.11961,-0.30386,0.23638,,,261,74474,134.3,0.021903727,0.01115,-0.04418,0.0867,-0.04098,,261,74474,134.3,-72.3696,-0.10773,0.04136,-0.54172,,,261,74474,134.3,-42.44104,-0.10773,0.04136,-0.54172
,262,74496.9,134.2,0.079465631,0.35117,0.20654,-0.49727,-0.24746,,,262,74496.9,134.2,0.074789816,0.03808,-0.07156,0.15676,0.09157,,262,74496.9,134.2,84.26692,-0.39445,-0.56201,0.07783,,,262,74496.9,134.2,73.2628,-0.39445,-0.56201,0.07783
,263,74577.9,134.1,0.037725702,0.16653,-0.16022,0.36324,0.09443,,,263,74577.9,134.1,0.027377404,0.01395,0.04416,-0.1038,-0.03508,,263,74577.9,134.1,16.11488,0.18307,0.18904,-0.05461,,,263,74577.9,134.1,13.35113,0.18307,0.18904,-0.05461
,264,74615.7,134,0.002114144,0.00933,-0.02872,0.03136,-0.08672,,,264,74615.7,134,0.001366459,0.0007,0.01251,-0.01281,0.0194,,264,74615.7,134,-16.01058,0.10324,0.02412,0.36615,,,264,74615.7,134,-11.21072,0.10324,0.02412,0.36615
,265,74636.4,134,0.030768162,0.13571,-0.16257,0.30947,0.11625,,,265,74636.4,134,0.011944391,0.00609,0.04192,-0.06132,-0.02399,,265,74636.4,134,-50.30906,0.0286,-0.23024,-0.26505,,,265,74636.4,134,-30.04927,0.0286,-0.23024,-0.26505
,266,74681.1,133.9,0.045677601,0.20136,0.20327,-0.337,-0.21557,,,266,74681.1,133.9,0.047535484,0.02426,-0.07174,0.11345,0.07903,,266,74681.1,133.9,-99.84411,-0.16998,0.3215,0.31954,,,266,74681.1,133.9,-102.41756,-0.16998,0.3215,0.31954
,267,74736.2,133.8,0.128677466,0.56682,-0.1511,-0.17686,0.71604,,,267,74736.2,133.8,0.082033113,0.0419,0.04571,0.04355,-0.19472,,267,74736.2,133.8,164.07013,0.44182,-0.08241,0.5589,,,267,74736.2,133.8,127.68279,0.44182,-0.08241,0.5589
,268,74745.6,133.8,0.002255044,0.00993,0.06132,0.0183,-0.0764,,,268,74745.6,133.8,0.004961681,0.00253,-0.02767,0.0046,0.04181,,268,74745.6,133.8,-1.02649,-0.16399,0.16015,-0.06477,,,268,74745.6,133.8,-3.55226,-0.16399,0.16015,-0.06477
,269,74788.8,133.7,0.02246009,0.09887,-0.07137,-0.0933,0.29167,,,269,74788.8,133.7,0.025386847,0.01298,0.03198,0.0096,-0.10891,,269,74788.8,133.7,14.85744,0.21152,-0.12454,0.11997,,,269,74788.8,133.7,10.37355,0.21152,-0.12454,0.11997
,270,74809.2,133.7,0.011777778,0.05183,0.13794,-0.02779,-0.17897,,,270,74809.2,133.7,0.017534998,0.00897,-0.04492,0.02054,0.08078,,270,74809.2,133.7,-3.49372,-0.20003,0.21483,-0.14612,,,270,74809.2,133.7,-2.2061,-0.20003,0.21483,-0.14612
,271,75008.7,133.3,0.009275193,0.04071,0.02487,-0.19908,-0.02135,,,271,75008.7,133.3,0.006554169,0.00336,-0.00923,0.05636,0.00993,,271,75008.7,133.3,-10.89464,-0.01129,0.08288,0.29641,,,271,75008.7,133.3,-10.64638,-0.01129,0.08288,0.29641
,272,75038.8,133.3,0.007417941,0.03254,0.01575,0.08538,-0.15814,,,272,75038.8,133.3,0.000985992,0.00051,0.00433,-0.01985,0.00963,,272,75038.8,133.3,-8.19379,0.06098,0.16863,0.20702,,,272,75038.8,133.3,1.50401,0.06098,0.16863,0.20702
,273,75085.9,133.2,0.000378637,0.00166,0.00416,-0.02795,0.02935,,,273,75085.9,133.2,0.001093549,0.00056,-0.00787,0.01685,0.01467,,273,75085.9,133.2,-0.14898,-0.14705,-0.18596,-0.16702,,,273,75085.9,133.2,6.10149,-0.14705,-0.18596,-0.16702
,274,75146.3,133.1,0.002767317,0.01212,0.04373,0.06968,-0.07318,,,274,75146.3,133.1,0.001487464,0.00076,-0.01597,-0.01055,0.01994,,274,75146.3,133.1,-10.62231,-0.25251,-0.22285,-0.05519,,,274,75146.3,133.1,-7.27409,-0.25251,-0.22285,-0.05519
,275,75313,132.8,0.002320816,0.01014,0.02619,0.06948,0.06806,,,275,75313,132.8,0.005789541,0.00298,0.01066,-0.04497,-0.02906,,275,75313,132.8,6.02863,0.15538,0.29408,-0.17209,,,275,75313,132.8,9.02338,0.15538,0.29408,-0.17209
,276,75325.5,132.8,0.045228009,0.19767,0.01888,-0.37933,0.23114,,,276,75325.5,132.8,0.018347669,0.00945,0.00015,0.08985,-0.03705,,276,75325.5,132.8,-21.36237,-0.09776,0.03361,-0.1329,,,276,75325.5,132.8,-10.89178,-0.09776,0.03361,-0.1329
